stage, timestep, time, DeformationGradient11, DeformationGradient12, DeformationGradient13, DeformationGradient21, DeformationGradient22, DeformationGradient23, DeformationGradient31, DeformationGradient32, DeformationGradient33
3, 30, 2.3, 0.96, 3.16438e-16, 5.15525e-16, -1.2522e-15, 1.01359, 9.0145e-16, -1.699e-15, -7.12212e-16, 1.01359
3, 31, 2.31, 0.952, 3.22889e-16, 5.00278e-16, -1.24411e-15, 1.0164, 8.19335e-16, -1.67247e-15, -6.96718e-16, 1.0164
3, 32, 2.32, 0.944, 3.12589e-16, 4.68023e-16, -1.22206e-15, 1.01924, 8.01601e-16, -1.59224e-15, -7.14188e-16, 1.01924
3, 33, 2.33, 0.936, 3.17116e-16, 4.59431e-16, -1.22001e-15, 1.02212, 7.34852e-16, -1.56473e-15, -6.67015e-16, 1.02212
3, 34, 2.34, 0.928, 3.15381e-16, 4.43222e-16, -1.18484e-15, 1.02504, 6.75837e-16, -1.53689e-15, -6.30863e-16, 1.02504
3, 35, 2.35, 0.92, 3.17793e-16, 4.19193e-16, -1.18373e-15, 1.02799, 6.63586e-16, -1.49298e-15, -6.72564e-16, 1.02799
3, 36, 2.36, 0.912, 2.98345e-16, 3.95734e-16, -1.1728e-15, 1.03097, 6.10494e-16, -1.44115e-15, -6.245e-16, 1.03097
3, 37, 2.37, 0.904, 2.91569e-16, 4.07064e-16, -1.15427e-15, 1.03399, 5.58655e-16, -1.42392e-15, -6.19059e-16, 1.03399
3, 38, 2.38, 0.896, 2.91406e-16, 3.76489e-16, -1.12968e-15, 1.03704, 5.65947e-16, -1.38092e-15, -6.26872e-16, 1.03704
3, 39, 2.39, 0.888, 2.87829e-16, 3.83157e-16, -1.1325e-15, 1.04014, 4.95555e-16, -1.36113e-15, -5.68766e-16, 1.04014
3, 40, 2.4, 0.88, 2.73219e-16, 3.63696e-16, -1.09951e-15, 1.04327, 4.938e-16, -1.32815e-15, -5.9827e-16, 1.04327
3, 41, 2.41, 0.872, 2.57606e-16, 3.38515e-16, -1.08679e-15, 1.04644, 4.55135e-16, -1.27094e-15, -5.33455e-16, 1.04644
3, 42, 2.42, 0.864, 2.63055e-16, 3.34314e-16, -1.06069e-15, 1.04964, 4.15602e-16, -1.26154e-15, -5.3912e-16, 1.04964
3, 43, 2.43, 0.856, 2.4568e-16, 3.1225e-16, -1.05368e-15, 1.05289, 4.02781e-16, -1.22223e-15, -5.16365e-16, 1.05289
3, 44, 2.44, 0.848, 2.57444e-16, 3.02465e-16, -1.02571e-15, 1.05618, 3.72342e-16, -1.17538e-15, -4.87159e-16, 1.05618
3, 45, 2.45, 0.84, 2.45789e-16, 3.13687e-16, -1.01687e-15, 1.05951, 3.75812e-16, -1.18643e-15, -4.97256e-16, 1.05951
3, 46, 2.46, 0.832, 4.02188e-15, 2.66828e-15, -1.92661e-14, 1.06287, 6.08731e-15, -1.58625e-14, -1.94927e-15, 1.06287
3, 47, 2.47, 0.824, 3.92763e-15, 2.63472e-15, -1.87543e-14, 1.06629, 5.72541e-15, -1.55931e-14, -1.88864e-15, 1.06629
3, 48, 2.48, 0.816, 3.87814e-15, 2.61835e-15, -1.83091e-14, 1.06974, 5.38317e-15, -1.53076e-14, -1.84234e-15, 1.06974
3, 49, 2.49, 0.808, 3.76842e-15, 2.574e-15, -1.77597e-14, 1.07324, 5.11348e-15, -1.50022e-14, -1.80891e-15, 1.07324
3, 50, 2.5, 0.8, 3.66498e-15, 2.52072e-15, -1.72264e-14, 1.07678, 4.85202e-15, -1.46914e-14, -1.77542e-15, 1.07678
4, 1, 2.505, 0.808, -3.55347e-15, -2.39283e-15, 1.67738e-14, 1.07324, -4.72451e-15, 1.39508e-14, 1.89006e-15, 1.07324
4, 2, 2.51, 0.816, -3.62975e-15, -2.44818e-15, 1.73205e-14, 1.06974, -4.95494e-15, 1.42442e-14, 1.94973e-15, 1.06974
4, 3, 2.515, 0.824, -3.75248e-15, -2.49437e-15, 1.78733e-14, 1.06629, -5.25015e-15, 1.45537e-14, 2.01099e-15, 1.06629
4, 4, 2.52, 0.832, -3.84472e-15, -2.51857e-15, 1.83933e-14, 1.06287, -5.58005e-15, 1.48276e-14, 2.09831e-15, 1.06287
4, 5, 2.525, 0.84, -3.94655e-15, -2.54007e-15, 1.89323e-14, 1.05951, -5.89146e-15, 1.50979e-14, 2.12853e-15, 1.05951
4, 6, 2.53, 0.848, -4.0158e-15, -2.58195e-15, 1.94294e-14, 1.05618, -6.27803e-15, 1.53392e-14, 2.21139e-15, 1.05618
4, 7, 2.535, 0.856, -2.88831e-16, -2.1394e-16, 1.3008e-15, 1.05289, -5.12475e-16, 6.82058e-16, 7.01994e-16, 1.05289
4, 8, 2.54, 0.864, -3.08699e-16, -2.16353e-16, 1.35509e-15, 1.04964, -5.50802e-16, 6.52608e-16, 7.54049e-16, 1.04964
4, 9, 2.545, 0.872, -3.36699e-16, -2.14049e-16, 1.40416e-15, 1.04644, -5.76606e-16, 6.53706e-16, 7.83688e-16, 1.04644
4, 10, 2.55, 0.88, -3.38623e-16, -2.11663e-16, 1.43576e-15, 1.04327, -6.49349e-16, 6.52121e-16, 8.29787e-16, 1.04327
4, 11, 2.555, 0.888, -3.51173e-16, -2.15838e-16, 1.5052e-15, 1.04014, -6.30159e-16, 6.48285e-16, 8.30736e-16, 1.04014
4, 12, 2.56, 0.896, -3.82696e-16, -2.20337e-16, 1.55561e-15, 1.03704, -6.54878e-16, 6.2305e-16, 8.47907e-16, 1.03704
4, 13, 2.565, 0.904, -3.97523e-16, -2.15214e-16, 1.61307e-15, 1.03399, -6.80737e-16, 6.17277e-16, 8.70479e-16, 1.03399
4, 14, 2.57, 0.912, -4.05952e-16, -2.21286e-16, 1.63032e-15, 1.03097, -7.33863e-16, 5.91073e-16, 9.0413e-16, 1.03097
4, 15, 2.575, 0.92, -4.20128e-16, -2.01052e-16, 1.68262e-15, 1.02799, -7.33639e-16, 5.71408e-16, 8.87636e-16, 1.02799
4, 16, 2.58, 0.928, -4.45783e-16, -2.12951e-16, 1.72523e-15, 1.02504, -7.79406e-16, 5.58947e-16, 9.08372e-16, 1.02504
4, 17, 2.585, 0.936, -4.5382e-16, -1.99236e-16, 1.81344e-15, 1.02212, -7.96103e-16, 5.18919e-16, 9.25278e-16, 1.02212
4, 18, 2.59, 0.944, -4.85424e-16, -2.05863e-16, 1.83682e-15, 1.01924, -8.08015e-16, 5.0187e-16, 9.22778e-16, 1.01924
4, 19, 2.595, 0.952, -4.92268e-16, -2.10945e-16, 1.87107e-15, 1.0164, -8.61446e-16, 4.65702e-16, 9.15829e-16, 1.0164
4, 20, 2.6, 0.96, -5.06322e-16, -1.88766e-16, 1.93415e-15, 1.01359, -9.17913e-16, 4.0662e-16, 9.52065e-16, 1.01359
4, 21, 2.605, 0.968, -5.26028e-16, -2.0051e-16, 1.97841e-15, 1.01081, -9.50693e-16, 4.11358e-16, 9.52573e-16, 1.01081
4, 22, 2.61, 0.976, -5.37256e-16, -1.63491e-16, 2.03161e-15, 1.00806, -1.00183e-15, 3.12538e-16, 9.63071e-16, 1.00806
4, 23, 2.615, 0.984, -5.70599e-16, -1.56833e-16, 2.06208e-15, 1.00534, -1.04328e-15, 2.61959e-16, 9.60431e-16, 1.00534
4, 24, 2.62, 0.992, -5.81642e-16, -1.65776e-16, 2.12279e-15, 1.00265, -1.11151e-15, 2.08373e-16, 9.73551e-16, 1.00265
4, 25, 2.625, 1, -6.06076e-16, -1.46802e-16, 2.17612e-15, 1, -1.15495e-15, 1.65065e-16, 9.75545e-16, 1
4, 26, 2.63, 1.008, -6.24543e-16, -1.56723e-16, 2.24112e-15, 0.997375, -1.18616e-15, 1.12617e-16, 9.63793e-16, 0.997375
4, 27, 2.635, 1.016, -6.39029e-16, -1.39984e-16, 2.27773e-15, 0.99478, -1.26531e-15, 4.77074e-17, 9.89695e-16, 0.99478
4, 28, 2.64, 1.024, -6.60882e-16, -1.16525e-16, 2.32944e-15, 0.992214, -1.31905e-15, -3.17095e-17, 9.60683e-16, 0.992214
4, 29, 2.645, 1.032, -6.88258e-16, -9.83846e-17, 2.38443e-15, 0.989676, -1.40253e-15, -1.26474e-16, 9.73463e-16, 0.989676
4, 30, 2.65, 1.04, -7.09244e-16, -8.56316e-17, 2.43126e-15, 0.987167, -1.45244e-15, -1.95963e-16, 9.42697e-16, 0.987167
4, 31, 2.655, 1.048, -7.23976e-16, -8.00954e-17, 2.47528e-15, 0.984686, -1.51639e-15, -2.90671e-16, 9.44716e-16, 0.984686
4, 32, 2.66, 1.056, -7.5207e-16, -4.54958e-17, 2.52085e-15, 0.982232, -1.61017e-15, -3.99674e-16, 9.39092e-16, 0.982232
4, 33, 2.665, 1.064, -7.66734e-16, -4.74067e-17, 2.5652e-15, 0.979805, -1.68452e-15, -4.80108e-16, 9.26197e-16, 0.979805
4, 34, 2.67, 1.072, -7.8892e-16, -6.15285e-18, 2.61136e-15, 0.977404, -1.78238e-15, -5.97592e-16, 9.30821e-16, 0.977404
4, 35, 2.675, 1.08, -8.19819e-16, -1.55854e-18, 2.65427e-15, 0.97503, -1.87314e-15, -7.16522e-16, 9.16679e-16, 0.97503
4, 36, 2.68, 1.088, -8.52074e-16, 4.99546e-17, 2.67973e-15, 0.972681, -2.00676e-15, -8.56249e-16, 9.47972e-16, 0.972681
4, 37, 2.685, 1.096, -8.71373e-16, 5.56196e-17, 2.72571e-15, 0.970358, -2.0563e-15, -9.76344e-16, 9.01968e-16, 0.970358
4, 38, 2.69, 1.104, -9.64045e-16, 2.22532e-16, 3.04672e-15, 0.968059, -2.05603e-15, -1.49362e-15, 9.44713e-16, 0.968059
4, 39, 2.695, 1.112, -9.91801e-16, 2.67391e-16, 3.08737e-15, 0.965786, -2.15861e-15, -1.69128e-15, 9.51347e-16, 0.965786
4, 40, 2.7, 1.12, -1.01489e-15, 2.91542e-16, 3.14438e-15, 0.963536, -2.25187e-15, -1.85332e-15, 9.32549e-16, 0.963536
4, 41, 2.705, 1.128, -1.05759e-15, 3.24881e-16, 3.20069e-15, 0.961311, -2.39353e-15, -2.03704e-15, 9.58645e-16, 0.961311
4, 42, 2.71, 1.136, -9.14389e-16, 9.831e-17, 2.78264e-15, 0.959108, -2.65909e-15, -1.32153e-15, 1.01156e-15, 0.959108
4, 43, 2.715, 1.144, -6.12737e-16, -3.09513e-16, 2.00039e-15, 0.956929, -2.98887e-15, -8.41205e-17, 1.09471e-15, 0.956929
4, 44, 2.72, 1.152, -6.38731e-16, -2.73815e-16, 2.01282e-15, 0.954773, -3.15827e-15, -1.90223e-16, 1.12108e-15, 0.954773
4, 45, 2.725, 1.16, -6.22684e-16, -2.73409e-16, 1.9754e-15, 0.952639, -3.30797e-15, -2.90404e-16, 1.13492e-15, 0.952639
4, 46, 2.73, 1.168, -6.13225e-16, -2.68177e-16, 1.9523e-15, 0.950528, -3.49463e-15, -3.74023e-16, 1.15472e-15, 0.950528
4, 47, 2.735, 1.176, -6.30464e-16, -2.64871e-16, 1.91271e-15, 0.948438, -3.72581e-15, -4.94532e-16, 1.22711e-15, 0.948438
4, 48, 2.74, 1.184, -6.39571e-16, -2.44162e-16, 1.91331e-15, 0.946369, -3.91055e-15, -6.04321e-16, 1.25487e-15, 0.946369
4, 49, 2.745, 1.192, -6.3995e-16, -2.36519e-16, 1.88192e-15, 0.944322, -4.06801e-15, -7.15844e-16, 1.26231e-15, 0.944322
4, 50, 2.75, 1.2, -6.25259e-16, -2.36464e-16, 1.83874e-15, 0.942296, -4.29931e-15, -8.29781e-16, 1.32162e-15, 0.942296
4, 51, 2.75, 1.2, -1.34441e-17, -2.64003e-17, 6.11219e-18, 0.942296, -7.95533e-18, 1.96241e-17, 1.13028e-17, 0.942296
5, 1, 2.755, 1.192, 5.73001e-16, 2.64274e-16, -1.61108e-15, 0.944322, 4.67683e-15, 7.61123e-16, -1.54136e-15, 0.944322
5, 2, 2.76, 1.184, 3.60985e-16, 5.76741e-16, -1.11577e-15, 0.946369, 4.454e-15, -2.5785e-16, -1.46282e-15, 0.946369
5, 3, 2.765, 1.176, 3.90638e-16, 5.6758e-16, -1.19007e-15, 0.948438, 4.25124e-15, -3.39166e-16, -1.42139e-15, 0.948438
5, 4, 2.77, 1.168, 2.86229e-16, 6.95624e-16, -9.70307e-16, 0.950528, 4.05257e-15, -8.74517e-16, -1.37974e-15, 0.950528
5, 5, 2.775, 1.16, 2.0982e-16, 8.32369e-16, -7.74297e-16, 0.952639, 3.92306e-15, -1.36966e-15, -1.36001e-15, 0.952639
5, 6, 2.78, 1.152, 1.529e-16, 9.56077e-16, -6.11002e-16, 0.954773, 3.78555e-15, -1.86202e-15, -1.33772e-15, 0.954773
5, 7, 2.785, 1.144, 1.59622e-16, 9.23822e-16, -6.9395e-16, 0.956929, 3.61384e-15, -1.8749e-15, -1.31858e-15, 0.956929
5, 8, 2.79, 1.136, 2.01933e-16, 9.07125e-16, -7.70664e-16, 0.959108, 3.41695e-15, -1.89517e-15, -1.28147e-15, 0.959108
5, 9, 2.795, 1.128, 2.09468e-16, 8.98451e-16, -8.35439e-16, 0.961311, 3.25511e-15, -1.91376e-15, -1.24821e-15, 0.961311
5, 10, 2.8, 1.12, 2.16353e-16, 8.79288e-16, -8.98587e-16, 0.963536, 3.0755e-15, -1.93352e-15, -1.2088e-15, 0.963536
5, 11, 2.805, 1.112, 2.51454e-16, 8.48985e-16, -9.85099e-16, 0.965786, 2.91888e-15, -1.9358e-15, -1.18766e-15, 0.965786
5, 12, 2.81, 1.104, 2.52728e-16, 8.26948e-16, -1.02489e-15, 0.968059, 2.7853e-15, -1.91957e-15, -1.18061e-15, 0.968059
5, 13, 2.815, 1.096, 1.94397e-16, 9.4369e-16, -8.41253e-16, 0.970358, 2.7047e-15, -2.32219e-15, -1.05401e-15, 0.970358
5, 14, 2.82, 1.088, 2.27086e-16, 9.21897e-16, -9.13562e-16, 0.972681, 2.57394e-15, -2.29536e-15, -1.06717e-15, 0.972681
5, 15, 2.825, 1.08, 2.46561e-16, 8.77391e-16, -9.69358e-16, 0.97503, 2.4234e-15, -2.24255e-15, -1.0487e-15, 0.97503
5, 16, 2.83, 1.072, 2.50207e-16, 8.53782e-16, -1.02503e-15, 0.977404, 2.24973e-15, -2.23174e-15, -1.00254e-15, 0.977404
5, 17, 2.835, 1.064, 2.54937e-16, 8.3344e-16, -1.07706e-15, 0.979805, 2.12716e-15, -2.20429e-15, -9.76317e-16, 0.979805
5, 18, 2.84, 1.056, 2.72135e-16, 7.99884e-16, -1.11975e-15, 0.982232, 2.00173e-15, -2.16473e-15, -9.65099e-16, 0.982232
5, 19, 2.845, 1.048, 2.94361e-16, 7.73104e-16, -1.14772e-15, 0.984686, 1.85874e-15, -2.11776e-15, -9.14887e-16, 0.984686
5, 20, 2.85, 1.04, 3.11363e-16, 7.51535e-16, -1.19885e-15, 0.987167, 1.76011e-15, -2.09906e-15, -9.07572e-16, 0.987167
5, 21, 2.855, 1.032, 3.0418e-16, 7.19558e-16, -1.21665e-15, 0.989676, 1.61787e-15, -2.05871e-15, -8.72171e-16, 0.989676
5, 22, 2.86, 1.024, 3.11071e-16, 7.15506e-16, -1.21103e-15, 0.992214, 1.55811e-15, -2.01772e-15, -8.8695e-16, 0.992214
5, 23, 2.865, 1.016, 3.34575e-16, 6.69878e-16, -1.23429e-15, 0.99478, 1.44421e-15, -1.9692e-15, -8.57761e-16, 0.99478
5, 24, 2.87, 1.008, 3.21124e-16, 6.36547e-16, -1.25234e-15, 0.997375, 1.31146e-15, -1.93596e-15, -8.1946e-16, 0.997375
5, 25, 2.875, 1, 3.16657e-16, 6.15601e-16, -1.24761e-15, 1, 1.25544e-15, -1.88624e-15, -8.12158e-16, 1
5, 26, 2.88, 0.992, 3.36943e-16, 5.96865e-16, -1.27258e-15, 1.00265, 1.17086e-15, -1.86202e-15, -7.82211e-16, 1.00265
5, 27, 2.885, 0.984, 3.30546e-16, 5.68915e-16, -1.27505e-15, 1.00534, 1.09589e-15, -1.80292e-15, -7.69596e-16, 1.00534
5, 28, 2.89, 0.976, 3.32545e-16, 5.60627e-16, -1.27864e-15, 1.00806, 1.01526e-15, -1.78219e-15, -7.32084e-16, 1.00806
5, 29, 2.895, 0.968, 3.27476e-16, 5.38713e-16, -1.26213e-15, 1.01081, 9.7081e-16, -1.73557e-15, -7.28902e-16, 1.01081
5, 30, 2.9, 0.96, 3.10041e-16, 5.03971e-16, -1.24634e-15, 1.01359, 8.83862e-16, -1.66976e-15, -7.10979e-16, 1.01359
5, 31, 2.905, 0.952, 3.22252e-16, 4.98801e-16, -1.22993e-15, 1.0164, 8.30197e-16, -1.64152e-15, -7.00476e-16, 1.0164
5, 32, 2.91, 0.944, 3.04336e-16, 4.7549e-16, -1.21344e-15, 1.01924, 7.43478e-16, -1.6012e-15, -6.63071e-16, 1.01924
5, 33, 2.915, 0.936, 3.09187e-16, 4.55961e-16, -1.22979e-15, 1.02212, 7.36566e-16, -1.57821e-15, -6.74265e-16, 1.02212
5, 34, 2.92, 0.928, 2.96882e-16, 4.34047e-16, -1.19526e-15, 1.02504, 6.73737e-16, -1.52076e-15, -6.39706e-16, 1.02504
5, 35, 2.925, 0.92, 3.06965e-16, 4.20562e-16, -1.1837e-15, 1.02799, 6.20977e-16, -1.48777e-15, -6.34712e-16, 1.02799
5, 36, 2.93, 0.912, 2.8547e-16, 4.00125e-16, -1.1595e-15, 1.03097, 6.10961e-16, -1.43823e-15, -6.27455e-16, 1.03097
5, 37, 2.935, 0.904, 2.77095e-16, 4.03676e-16, -1.16751e-15, 1.03399, 5.68867e-16, -1.43346e-15, -6.13916e-16, 1.03399
5, 38, 2.94, 0.896, 2.86013e-16, 3.92237e-16, -1.13909e-15, 1.03704, 5.73177e-16, -1.4005e-15, -6.1561e-16, 1.03704
5, 39, 2.945, 0.888, 2.91e-16, 3.57705e-16, -1.11994e-15, 1.04014, 5.27776e-16, -1.32233e-15, -6.06767e-16, 1.04014
5, 40, 2.95, 0.88, 2.8238e-16, 3.59142e-16, -1.08466e-15, 1.04327, 4.72156e-16, -1.31339e-15, -5.63365e-16, 1.04327
5, 41, 2.955, 0.872, 2.86148e-16, 3.29245e-16, -1.09506e-15, 1.04644, 4.29751e-16, -1.2707e-15, -5.58662e-16, 1.04644
5, 42, 2.96, 0.864, 2.59395e-16, 3.29272e-16, -1.0723e-15, 1.04964, 4.43181e-16, -1.2446e-15, -5.47454e-16, 1.04964
5, 43, 2.965, 0.856, 2.57796e-16, 3.17129e-16, -1.04056e-15, 1.05289, 3.95652e-16, -1.22144e-15, -5.25391e-16, 1.05289
5, 44, 2.97, 0.848, 2.77122e-16, 3.16831e-16, -1.07179e-15, 1.05618, 3.91898e-16, -1.22175e-15, -5.23751e-16, 1.05618
5, 45, 2.975, 0.84, 2.60642e-16, 3.04986e-16, -1.02225e-15, 1.05951, 3.48476e-16, -1.16442e-15, -4.78174e-16, 1.05951
5, 46, 2.98, 0.832, 4.01708e-15, 2.6792e-15, -1.92728e-14, 1.06287, 6.11535e-15, -1.58864e-14, -1.96199e-15, 1.06287
5, 47, 2.985, 0.824, 3.93695e-15, 2.63635e-15, -1.8776e-14, 1.06629, 5.7331e-15, -1.5609e-14, -1.8835e-15, 1.06629
5, 48, 2.99, 0.816, 3.85353e-15, 2.61168e-15, -1.82848e-14, 1.06974, 5.43572e-15, -1.53249e-14, -1.88592e-15, 1.06974
5, 49, 2.995, 0.808, 3.76581e-15, 2.56593e-15, -1.77783e-14, 1.07324, 5.09206e-15, -1.50087e-14, -1.78689e-15, 1.07324
5, 50, 3, 0.8, 3.682e-15, 2.51632e-15, -1.7251e-14, 1.07678, 4.83461e-15, -1.46748e-14, -1.77541e-15, 1.07678
5, 51, 3, 0.8, -1.06794e-17, 2.3473e-17, 1.68729e-17, 1.07678, 8.34158e-17, -4.04543e-17, -6.87791e-17, 1.07678
6, 1, 3.0025, 0.808, -3.55206e-15, -2.37934e-15, 1.67706e-14, 1.07324, -4.74298e-15, 1.39311e-14, 1.90184e-15, 1.07324
6, 2, 3.005, 0.816, -3.66108e-15, -2.45089e-15, 1.73468e-14, 1.06974, -4.94908e-15, 1.42665e-14, 1.94982e-15, 1.06974
6, 3, 3.0075, 0.824, -3.74391e-15, -2.48369e-15, 1.78749e-14, 1.06629, -5.23832e-15, 1.45496e-14, 1.99305e-15, 1.06629
6, 4, 3.01, 0.832, -3.85537e-15, -2.52015e-15, 1.84197e-14, 1.06287, -5.571e-15, 1.48545e-14, 2.08994e-15, 1.06287
6, 5, 3.0125, 0.84, -3.95577e-15, -2.54497e-15, 1.89434e-14, 1.05951, -5.88802e-15, 1.51055e-14, 2.12494e-15, 1.05951
6, 6, 3.015, 0.848, -4.02806e-15, -2.57064e-15, 1.94505e-14, 1.05618, -6.25915e-15, 1.53474e-14, 2.19779e-15, 1.05618
6, 7, 3.0175, 0.856, -2.7967e-16, -2.07299e-16, 1.30837e-15, 1.05289, -5.29524e-16, 6.61445e-16, 7.19815e-16, 1.05289
6, 8, 3.02, 0.864, -3.2339e-16, -2.11853e-16, 1.38004e-15, 1.04964, -5.67634e-16, 6.43704e-16, 7.81696e-16, 1.04964
6, 9, 3.0225, 0.872, -3.24502e-16, -2.12829e-16, 1.39441e-15, 1.04644, -5.81349e-16, 6.59181e-16, 7.72914e-16, 1.04644
6, 10, 3.025, 0.88, -3.4212e-16, -2.23129e-16, 1.45364e-15, 1.04327, -5.71368e-16, 6.6467e-16, 7.86643e-16, 1.04327
6, 11, 3.0275, 0.888, -3.57814e-16, -2.1806e-16, 1.47946e-15, 1.04014, -6.42037e-16, 6.52161e-16, 8.36991e-16, 1.04014
6, 12, 3.03, 0.896, -3.74402e-16, -2.20012e-16, 1.55148e-15, 1.03704, -6.67123e-16, 6.34096e-16, 8.35188e-16, 1.03704
6, 13, 3.0325, 0.904, -4.04787e-16, -2.15458e-16, 1.59689e-15, 1.03399, -6.90833e-16, 6.29528e-16, 8.81382e-16, 1.03399
6, 14, 3.035, 0.912, -4.06793e-16, -2.35028e-16, 1.64579e-15, 1.03097, -7.20784e-16, 6.23369e-16, 8.95124e-16, 1.03097
6, 15, 3.0375, 0.92, -4.06535e-16, -2.30366e-16, 1.65957e-15, 1.02799, -7.28665e-16, 6.08996e-16, 8.82574e-16, 1.02799
6, 16, 3.04, 0.928, -4.26701e-16, -2.14794e-16, 1.72631e-15, 1.02504, -7.88744e-16, 5.73604e-16, 9.10967e-16, 1.02504
6, 17, 3.0425, 0.936, -4.55094e-16, -1.95183e-16, 1.78459e-15, 1.02212, -8.06226e-16, 5.15362e-16, 9.34786e-16, 1.02212
6, 18, 3.045, 0.944, -4.7278e-16, -2.04223e-16, 1.82581e-15, 1.01924, -8.3817e-16, 4.87464e-16, 9.48494e-16, 1.01924
6, 19, 3.0475, 0.952, -4.93285e-16, -2.02502e-16, 1.89237e-15, 1.0164, -8.95324e-16, 4.57025e-16, 9.36232e-16, 1.0164
6, 20, 3.05, 0.96, -5.04906e-16, -1.91233e-16, 1.92207e-15, 1.01359, -9.44679e-16, 4.18048e-16, 9.80905e-16, 1.01359
6, 21, 3.0525, 0.968, -5.24564e-16, -1.83569e-16, 1.98359e-15, 1.01081, -9.49434e-16, 3.72539e-16, 9.60512e-16, 1.01081
6, 22, 3.055, 0.976, -5.32553e-16, -1.60767e-16, 2.01085e-15, 1.00806, -9.96527e-16, 3.16472e-16, 9.58541e-16, 1.00806
6, 23, 3.0575, 0.984, -5.7048e-16, -1.59398e-16, 2.0833e-15, 1.00534, -1.05207e-15, 2.87913e-16, 9.74952e-16, 1.00534
6, 24, 3.06, 0.992, -5.86653e-16, -1.65941e-16, 2.13436e-15, 1.00265, -1.10261e-15, 2.14756e-16, 9.8598e-16, 1.00265
6, 25, 3.0625, 1, -5.91754e-16, -1.4869e-16, 2.18033e-15, 1, -1.13216e-15, 1.79565e-16, 9.58451e-16, 1
6, 26, 3.065, 1.008, -6.11703e-16, -1.19721e-16, 2.23507e-15, 0.997375, -1.17899e-15, 9.42502e-17, 9.53973e-16, 0.997375
6, 27, 3.0675, 1.016, -6.43335e-16, -1.25591e-16, 2.28463e-15, 0.99478, -1.26369e-15, 2.35086e-17, 9.75144e-16, 0.99478
6, 28, 3.07, 1.024, -6.72598e-16, -1.15901e-16, 2.335e-15, 0.992214, -1.30986e-15, -3.84892e-17, 9.56148e-16, 0.992214
6, 29, 3.0725, 1.032, -6.79409e-16, -1.01556e-16, 2.37281e-15, 0.989676, -1.38264e-15, -1.22737e-16, 9.67611e-16, 0.989676
6, 30, 3.075, 1.04, -6.95387e-16, -5.71103e-17, 2.42351e-15, 0.987167, -1.44968e-15, -2.17128e-16, 9.50808e-16, 0.987167
6, 31, 3.0775, 1.048, -7.45823e-16, -6.22874e-17, 2.48273e-15, 0.984686, -1.51178e-15, -3.15567e-16, 9.44276e-16, 0.984686
6, 32, 3.08, 1.056, -7.63211e-16, -3.53585e-17, 2.54154e-15, 0.982232, -1.60635e-15, -3.99159e-16, 9.41118e-16, 0.982232
6, 33, 3.0825, 1.064, -7.82455e-16, -4.66207e-18, 2.58161e-15, 0.979805, -1.68286e-15, -4.85208e-16, 9.21718e-16, 0.979805
6, 34, 3.085, 1.072, -7.93934e-16, -9.69006e-18, 2.6235e-15, 0.977404, -1.79208e-15, -5.99896e-16, 9.38201e-16, 0.977404
6, 35, 3.0875, 1.08, -8.20456e-16, 1.60326e-17, 2.65316e-15, 0.97503, -1.87345e-15, -7.25182e-16, 9.26993e-16, 0.97503
6, 36, 3.09, 1.088, -8.32857e-16, 4.03594e-17, 2.68736e-15, 0.972681, -1.96254e-15, -8.45535e-16, 9.0682e-16, 0.972681
6, 37, 3.0925, 1.096, -8.74463e-16, 6.52148e-17, 2.73241e-15, 0.970358, -2.05903e-15, -9.6513e-16, 9.00742e-16, 0.970358
6, 38, 3.095, 1.104, -9.46617e-16, 2.29417e-16, 3.02617e-15, 0.968059, -2.07721e-15, -1.51341e-15, 9.56212e-16, 0.968059
6, 39, 3.0975, 1.112, -1.00346e-15, 2.65657e-16, 3.09399e-15, 0.965786, -2.17411e-15, -1.6832e-15, 9.57676e-16, 0.965786
6, 40, 3.1, 1.12, -1.03026e-15, 2.81811e-16, 3.15061e-15, 0.963536, -2.26571e-15, -1.84561e-15, 9.39895e-16, 0.963536
6, 41, 3.1025, 1.128, -1.05894e-15, 3.41388e-16, 3.19722e-15, 0.961311, -2.37339e-15, -2.04319e-15, 9.35856e-16, 0.961311
6, 42, 3.105, 1.136, -8.96608e-16, 1.06631e-16, 2.77733e-15, 0.959108, -2.64791e-15, -1.32628e-15, 9.94735e-16, 0.959108
6, 43, 3.1075, 1.144, -6.22142e-16, -2.67473e-16, 2.00283e-15, 0.956929, -2.99785e-15, -9.89606e-17, 1.09052e-15, 0.956929
6, 44, 3.11, 1.152, -6.08644e-16, -2.67012e-16, 1.98223e-15, 0.954773, -3.17311e-15, -1.94655e-16, 1.14465e-15, 0.954773
6, 45, 3.1125, 1.16, -6.04253e-16, -2.73111e-16, 1.98482e-15, 0.952639, -3.34922e-15, -2.69844e-16, 1.15671e-15, 0.952639
6, 46, 3.115, 1.168, -6.39381e-16, -2.71023e-16, 1.96227e-15, 0.950528, -3.50495e-15, -3.80704e-16, 1.17708e-15, 0.950528
6, 47, 3.1175, 1.176, -6.28566e-16, -2.62973e-16, 1.93628e-15, 0.948438, -3.71107e-15, -4.9731e-16, 1.21269e-15, 0.948438
6, 48, 3.12, 1.184, -6.32361e-16, -2.33591e-16, 1.90448e-15, 0.946369, -3.89164e-15, -6.21261e-16, 1.23939e-15, 0.946369
