stage, timestep, time, Stress11, Stress12, Stress13, Stress21, Stress22, Stress23, Stress31, Stress32, Stress33
7, 6, 3.14, 6804.8, -9.21608e-12, -2.01954e-11, -9.21608e-12, -1.98633e-08, 3.81049e-11, -2.01954e-11, 3.81049e-11, -1.9922e-08
7, 7, 3.1425, 6447.04, -1.05158e-11, -2.07519e-11, -1.05158e-11, -2.00215e-08, 3.61336e-11, -2.07519e-11, 3.61336e-11, -2.00793e-08
7, 8, 3.145, 6089.36, -1.13195e-11, -2.11504e-11, -1.13195e-11, -2.01804e-08, 3.36518e-11, -2.11504e-11, 3.36518e-11, -2.02384e-08
7, 9, 3.1475, 5731.75, -1.23082e-11, -2.12594e-11, -1.23082e-11, -2.03444e-08, 3.16477e-11, -2.12594e-11, 3.16477e-11, -2.04011e-08
7, 10, 3.15, 5374.18, -1.32604e-11, -2.15911e-11, -1.32604e-11, -2.05046e-08, 2.96517e-11, -2.15911e-11, 2.96517e-11, -2.05611e-08
7, 11, 3.1525, 5016.64, -1.42428e-11, -2.20627e-11, -1.42428e-11, -2.06702e-08, 2.77292e-11, -2.20627e-11, 2.77292e-11, -2.07254e-08
7, 12, 3.155, 4659.11, -1.48233e-11, -2.18812e-11, -1.48233e-11, -2.08356e-08, 2.56572e-11, -2.18812e-11, 2.56572e-11, -2.08903e-08
7, 13, 3.1575, 4301.55, -1.2098e-11, -2.69632e-11, -1.2098e-11, -2.09922e-08, 2.65253e-11, -2.69632e-11, 2.65253e-11, -2.10387e-08
7, 14, 3.16, 3943.95, -1.28883e-11, -2.66263e-11, -1.28883e-11, -2.1162e-08, 2.41674e-11, -2.66263e-11, 2.41674e-11, -2.12093e-08
7, 15, 3.1625, 3586.29, -1.37181e-11, -2.59965e-11, -1.37181e-11, -2.13319e-08, 2.23096e-11, -2.59965e-11, 2.23096e-11, -2.13779e-08
7, 16, 3.165, 3228.53, -1.43785e-11, -2.6132e-11, -1.43785e-11, -2.15015e-08, 2.04087e-11, -2.6132e-11, 2.04087e-11, -2.15467e-08
7, 17, 3.1675, 2870.66, -1.49447e-11, -2.53281e-11, -1.49447e-11, -2.16731e-08, 1.88661e-11, -2.53281e-11, 1.88661e-11, -2.17155e-08
7, 18, 3.17, 2512.64, -1.53341e-11, -2.50873e-11, -1.53341e-11, -2.18442e-08, 1.70221e-11, -2.50873e-11, 1.70221e-11, -2.18865e-08
7, 19, 3.1725, 2154.45, -1.53955e-11, -2.46536e-11, -1.53955e-11, -2.20181e-08, 1.55303e-11, -2.46536e-11, 1.55303e-11, -2.20588e-08
7, 20, 3.175, 1796.05, -1.56725e-11, -2.40904e-11, -1.56725e-11, -2.21914e-08, 1.39824e-11, -2.40904e-11, 1.39824e-11, -2.22307e-08
7, 21, 3.1775, 1437.43, -1.60091e-11, -2.36691e-11, -1.60091e-11, -2.23666e-08, 1.23417e-11, -2.36691e-11, 1.23417e-11, -2.24052e-08
7, 22, 3.18, 1078.54, -1.58939e-11, -2.28612e-11, -1.58939e-11, -2.25421e-08, 1.11623e-11, -2.28612e-11, 1.11623e-11, -2.25789e-08
7, 23, 3.1825, 719.365, -1.57886e-11, -2.26961e-11, -1.57886e-11, -2.27181e-08, 9.87216e-12, -2.26961e-11, 9.87216e-12, -2.27555e-08
7, 24, 3.185, 359.862, -1.59258e-11, -2.21933e-11, -1.59258e-11, -2.28967e-08, 8.51288e-12, -2.21933e-11, 8.51288e-12, -2.29322e-08
7, 25, 3.1875, -1.51737e-08, -1.57768e-11, -2.15138e-11, -1.57768e-11, -2.30727e-08, 7.4186e-12, -2.15138e-11, 7.4186e-12, -2.31071e-08
7, 26, 3.19, -360.256, -1.56165e-11, -2.12864e-11, -1.56165e-11, -2.32515e-08, 6.5869e-12, -2.12864e-11, 6.5869e-12, -2.32857e-08
7, 27, 3.1925, -720.943, -1.57744e-11, -2.04549e-11, -1.57744e-11, -2.34252e-08, 5.69395e-12, -2.04549e-11, 5.69395e-12, -2.3458e-08
7, 28, 3.195, -1082.1, -1.54796e-11, -1.99742e-11, -1.54796e-11, -2.36064e-08, 4.90024e-12, -1.99742e-11, 4.90024e-12, -2.36375e-08
7, 29, 3.1975, -1443.76, -1.53354e-11, -1.96553e-11, -1.53354e-11, -2.37902e-08, 3.90366e-12, -1.96553e-11, 3.90366e-12, -2.38206e-08
7, 30, 3.2, -1805.96, -1.50108e-11, -1.87344e-11, -1.50108e-11, -2.39681e-08, 3.14692e-12, -1.87344e-11, 3.14692e-12, -2.39964e-08
7, 31, 3.2025, -2168.76, -1.44831e-11, -1.82315e-11, -1.44831e-11, -2.41508e-08, 2.24743e-12, -1.82315e-11, 2.24743e-12, -2.41802e-08
7, 32, 3.205, -2532.18, -1.43311e-11, -1.76307e-11, -1.43311e-11, -2.43306e-08, 1.34616e-12, -1.76307e-11, 1.34616e-12, -2.4356e-08
7, 33, 3.2075, -2896.28, -1.44338e-11, -1.73776e-11, -1.44338e-11, -2.45127e-08, 1.21153e-12, -1.73776e-11, 1.21153e-12, -2.45384e-08
7, 34, 3.21, -3261.1, -1.38133e-11, -1.67303e-11, -1.38133e-11, -2.46919e-08, 4.78683e-13, -1.67303e-11, 4.78683e-13, -2.47172e-08
7, 35, 3.2125, -3626.69, -1.33935e-11, -1.61065e-11, -1.33935e-11, -2.48744e-08, -3.59934e-13, -1.61065e-11, -3.59934e-13, -2.48984e-08
7, 36, 3.215, -3993.09, -1.2989e-11, -1.55252e-11, -1.2989e-11, -2.50572e-08, -2.2097e-13, -1.55252e-11, -2.2097e-13, -2.50788e-08
7, 37, 3.2175, -4360.37, -1.27412e-11, -1.50594e-11, -1.27412e-11, -2.52384e-08, -9.41219e-13, -1.50594e-11, -9.41219e-13, -2.52588e-08
7, 38, 3.22, -4728.56, -1.25432e-11, -1.45967e-11, -1.25432e-11, -2.54149e-08, -7.18096e-13, -1.45967e-11, -7.18096e-13, -2.54379e-08
7, 39, 3.2225, -5097.74, -1.21938e-11, -1.40343e-11, -1.21938e-11, -2.55975e-08, -1.57957e-12, -1.40343e-11, -1.57957e-12, -2.56185e-08
7, 40, 3.225, -5467.94, -1.1913e-11, -1.38194e-11, -1.1913e-11, -2.57736e-08, -1.64466e-12, -1.38194e-11, -1.64466e-12, -2.57952e-08
7, 41, 3.2275, -5839.24, -1.15477e-11, -1.32558e-11, -1.15477e-11, -2.59543e-08, -1.99082e-12, -1.32558e-11, -1.99082e-12, -2.59746e-08
7, 42, 3.23, -6211.69, -1.12309e-11, -1.27455e-11, -1.12309e-11, -2.61296e-08, -2.42911e-12, -1.27455e-11, -2.42911e-12, -2.61484e-08
7, 43, 3.2325, -6585.36, -1.09992e-11, -1.22464e-11, -1.09992e-11, -2.63067e-08, -2.71448e-12, -1.22464e-11, -2.71448e-12, -2.63254e-08
7, 44, 3.235, -6960.31, -1.09795e-11, -1.24777e-11, -1.09795e-11, -2.64792e-08, -2.7581e-12, -1.24777e-11, -2.7581e-12, -2.64968e-08
7, 45, 3.2375, -7336.61, -1.02529e-11, -1.16023e-11, -1.02529e-11, -2.6652e-08, -2.42097e-12, -1.16023e-11, -2.42097e-12, -2.6667e-08
7, 46, 3.24, -7714.33, -2.07491e-10, -1.82726e-10, -2.07491e-10, -2.69806e-08, 7.78941e-11, -1.82726e-10, 7.78941e-11, -2.62258e-08
7, 47, 3.2425, -8093.54, -1.99317e-10, -1.77505e-10, -1.99317e-10, -2.71451e-08, 7.23707e-11, -1.77505e-10, 7.23707e-11, -2.64227e-08
7, 48, 3.245, -8474.33, -1.91381e-10, -1.71852e-10, -1.91381e-10, -2.73056e-08, 6.73023e-11, -1.71852e-10, 6.73023e-11, -2.66153e-08
7, 49, 3.2475, -8856.77, -1.82884e-10, -1.66371e-10, -1.82884e-10, -2.74667e-08, 6.29021e-11, -1.66371e-10, 6.29021e-11, -2.68081e-08
7, 50, 3.25, -9240.93, -1.74854e-10, -1.60582e-10, -1.74854e-10, -2.76208e-08, 5.85518e-11, -1.60582e-10, 5.85518e-11, -2.69909e-08
7, 51, 3.25, -9240.93, 1.83744e-13, -1.68754e-13, 1.83744e-13, -1.26477e-12, 7.39884e-14, -1.68754e-13, 7.39884e-14, 1.93268e-12
8, 1, 3.25125, -8856.77, 1.72998e-10, 1.54595e-10, 1.72998e-10, -2.77669e-08, -5.38505e-11, 1.54595e-10, -5.38505e-11, -2.83525e-08
8, 2, 3.2525, -8474.33, 1.81147e-10, 1.59687e-10, 1.81147e-10, -2.76049e-08, -5.73085e-11, 1.59687e-10, -5.73085e-11, -2.82198e-08
8, 3, 3.25375, -8093.54, 1.89482e-10, 1.6536e-10, 1.89482e-10, -2.74393e-08, -6.10609e-11, 1.6536e-10, -6.10609e-11, -2.80817e-08
8, 4, 3.255, -7714.33, 1.97897e-10, 1.70416e-10, 1.97897e-10, -2.72699e-08, -6.54216e-11, 1.70416e-10, -6.54216e-11, -2.79427e-08
8, 5, 3.25625, -7336.61, 2.06127e-10, 1.75594e-10, 2.06127e-10, -2.70993e-08, -7.0309e-11, 1.75594e-10, -7.0309e-11, -2.78039e-08
8, 6, 3.2575, -6960.31, 2.14744e-10, 1.80739e-10, 2.14744e-10, -2.69235e-08, -7.50663e-11, 1.80739e-10, -7.50663e-11, -2.76627e-08
8, 7, 3.25875, -6585.36, 1.44158e-11, 6.08653e-12, 1.44158e-11, -2.68994e-08, 3.5663e-12, 6.08653e-12, 3.5663e-12, -2.68728e-08
8, 8, 3.26, -6211.69, 1.47457e-11, 5.99569e-12, 1.47457e-11, -2.67239e-08, 3.98617e-12, 5.99569e-12, 3.98617e-12, -2.66969e-08
8, 9, 3.26125, -5839.24, 1.53475e-11, 6.39913e-12, 1.53475e-11, -2.6548e-08, 3.91433e-12, 6.39913e-12, 3.91433e-12, -2.65197e-08
8, 10, 3.2625, -5467.94, 1.59222e-11, 5.82516e-12, 1.59222e-11, -2.63701e-08, 3.73311e-12, 5.82516e-12, 3.73311e-12, -2.63428e-08
8, 11, 3.26375, -5097.74, 1.64624e-11, 5.7726e-12, 1.64624e-11, -2.61868e-08, 3.30013e-12, 5.7726e-12, 3.30013e-12, -2.6156e-08
8, 12, 3.265, -4728.56, 1.72347e-11, 5.98765e-12, 1.72347e-11, -2.60073e-08, 3.37622e-12, 5.98765e-12, 3.37622e-12, -2.59738e-08
8, 13, 3.26625, -4360.37, 1.8184e-11, 5.86599e-12, 1.8184e-11, -2.58298e-08, 3.43343e-12, 5.86599e-12, 3.43343e-12, -2.57964e-08
8, 14, 3.2675, -3993.09, 1.85141e-11, 5.84502e-12, 1.85141e-11, -2.56505e-08, 3.07886e-12, 5.84502e-12, 3.07886e-12, -2.56175e-08
8, 15, 3.26875, -3626.69, 1.93492e-11, 5.39778e-12, 1.93492e-11, -2.54683e-08, 2.6466e-12, 5.39778e-12, 2.6466e-12, -2.54335e-08
8, 16, 3.27, -3261.1, 2.02116e-11, 5.16683e-12, 2.02116e-11, -2.52891e-08, 2.32266e-12, 5.16683e-12, 2.32266e-12, -2.52537e-08
8, 17, 3.27125, -2896.28, 2.0663e-11, 4.91513e-12, 2.0663e-11, -2.5104e-08, 2.00042e-12, 4.91513e-12, 2.00042e-12, -2.50679e-08
8, 18, 3.2725, -2532.18, 2.18247e-11, 4.86762e-12, 2.18247e-11, -2.49306e-08, 1.59886e-12, 4.86762e-12, 1.59886e-12, -2.48917e-08
8, 19, 3.27375, -2168.76, 2.213e-11, 4.14073e-12, 2.213e-11, -2.4745e-08, 1.12298e-12, 4.14073e-12, 1.12298e-12, -2.4704e-08
8, 20, 3.275, -1805.96, 2.31549e-11, 3.43938e-12, 2.31549e-11, -2.45655e-08, 4.02124e-13, 3.43938e-12, 4.02124e-13, -2.45226e-08
8, 21, 3.27625, -1443.76, 2.36035e-11, 2.96489e-12, 2.36035e-11, -2.43824e-08, -1.11524e-13, 2.96489e-12, -1.11524e-13, -2.43406e-08
8, 22, 3.2775, -1082.1, 2.44415e-11, 2.64387e-12, 2.44415e-11, -2.42069e-08, -5.74509e-13, 2.64387e-12, -5.74509e-13, -2.41646e-08
8, 23, 3.27875, -720.943, 2.49191e-11, 1.83884e-12, 2.49191e-11, -2.40322e-08, -1.35195e-12, 1.83884e-12, -1.35195e-12, -2.39885e-08
8, 24, 3.28, -360.256, 2.57004e-11, 8.18291e-13, 2.57004e-11, -2.38593e-08, -1.87041e-12, 8.18291e-13, -1.87041e-12, -2.38145e-08
8, 25, 3.28125, -1.66974e-08, 2.68032e-11, 3.51253e-13, 2.68032e-11, -2.36811e-08, -2.92492e-12, 3.51253e-13, -2.92492e-12, -2.36363e-08
8, 26, 3.2825, 359.862, 2.75904e-11, -5.63576e-13, 2.75904e-11, -2.35036e-08, -3.86138e-12, -5.63576e-13, -3.86138e-12, -2.34572e-08
8, 27, 3.28375, 719.365, 2.828e-11, -1.69304e-12, 2.828e-11, -2.33321e-08, -5.06983e-12, -1.69304e-12, -5.06983e-12, -2.32855e-08
8, 28, 3.285, 1078.54, 2.90529e-11, -2.36036e-12, 2.90529e-11, -2.31601e-08, -6.03985e-12, -2.36036e-12, -6.03985e-12, -2.31124e-08
8, 29, 3.28625, 1437.43, 2.9883e-11, -3.64797e-12, 2.9883e-11, -2.29895e-08, -6.99379e-12, -3.64797e-12, -6.99379e-12, -2.29429e-08
8, 30, 3.2875, 1796.05, 3.08435e-11, -5.01193e-12, 3.08435e-11, -2.28218e-08, -8.2461e-12, -5.01193e-12, -8.2461e-12, -2.27751e-08
8, 31, 3.28875, 2154.45, 3.15013e-11, -6.43629e-12, 3.15013e-11, -2.26534e-08, -9.58866e-12, -6.43629e-12, -9.58866e-12, -2.26057e-08
8, 32, 3.29, 2512.64, 3.2115e-11, -7.73871e-12, 3.2115e-11, -2.2488e-08, -1.07862e-11, -7.73871e-12, -1.07862e-11, -2.24397e-08
8, 33, 3.29125, 2870.66, 3.31328e-11, -9.06644e-12, 3.31328e-11, -2.23218e-08, -1.22519e-11, -9.06644e-12, -1.22519e-11, -2.22726e-08
8, 34, 3.2925, 3228.53, 3.37475e-11, -1.10227e-11, 3.37475e-11, -2.2157e-08, -1.37537e-11, -1.10227e-11, -1.37537e-11, -2.21091e-08
8, 35, 3.29375, 3586.29, 3.42056e-11, -1.27976e-11, 3.42056e-11, -2.19978e-08, -1.58799e-11, -1.27976e-11, -1.58799e-11, -2.19495e-08
8, 36, 3.295, 3943.95, 3.50171e-11, -1.44879e-11, 3.50171e-11, -2.18368e-08, -1.7092e-11, -1.44879e-11, -1.7092e-11, -2.17877e-08
8, 37, 3.29625, 4301.55, 3.56717e-11, -1.66466e-11, 3.56717e-11, -2.16772e-08, -1.90185e-11, -1.66466e-11, -1.90185e-11, -2.16281e-08
8, 38, 3.2975, 4659.11, 3.99806e-11, -2.37462e-11, 3.99806e-11, -2.15103e-08, -1.79064e-11, -2.37462e-11, -1.79064e-11, -2.14555e-08
8, 39, 3.29875, 5016.64, 4.095e-11, -2.65156e-11, 4.095e-11, -2.13553e-08, -1.9287e-11, -2.65156e-11, -1.9287e-11, -2.12997e-08
8, 40, 3.3, 5374.18, 4.18154e-11, -2.94394e-11, 4.18154e-11, -2.11997e-08, -2.1116e-11, -2.94394e-11, -2.1116e-11, -2.1144e-08
8, 41, 3.30125, 5731.75, 4.25184e-11, -3.25311e-11, 4.25184e-11, -2.10455e-08, -2.26696e-11, -3.25311e-11, -2.26696e-11, -2.099e-08
8, 42, 3.3025, 6089.36, 3.75597e-11, -2.31016e-11, 3.75597e-11, -2.09065e-08, -2.59709e-11, -2.31016e-11, -2.59709e-11, -2.08523e-08
8, 43, 3.30375, 6447.04, 2.81944e-11, -6.38921e-12, 2.81944e-11, -2.07764e-08, -2.97937e-11, -6.38921e-12, -2.97937e-11, -2.07257e-08
8, 44, 3.305, 6804.8, 2.80016e-11, -7.79915e-12, 2.80016e-11, -2.06284e-08, -3.19548e-11, -7.79915e-12, -3.19548e-11, -2.05764e-08
8, 45, 3.30625, 7162.68, 2.8027e-11, -9.54093e-12, 2.8027e-11, -2.04809e-08, -3.41357e-11, -9.54093e-12, -3.41357e-11, -2.04293e-08
8, 46, 3.3075, 7520.68, 2.7418e-11, -1.17158e-11, 2.7418e-11, -2.03378e-08, -3.63754e-11, -1.17158e-11, -3.63754e-11, -2.02873e-08
8, 47, 3.30875, 7878.82, 2.71119e-11, -1.35159e-11, 2.71119e-11, -2.01983e-08, -3.83238e-11, -1.35159e-11, -3.83238e-11, -2.01473e-08
8, 48, 3.31, 8237.12, 2.69594e-11, -1.53907e-11, 2.69594e-11, -2.00568e-08, -4.06392e-11, -1.53907e-11, -4.06392e-11, -2.00059e-08
8, 49, 3.31125, 8595.61, 2.67021e-11, -1.72462e-11, 2.67021e-11, -1.99201e-08, -4.31759e-11, -1.72462e-11, -4.31759e-11, -1.98696e-08
8, 50, 3.3125, 8954.29, 2.63724e-11, -1.94388e-11, 2.63724e-11, -1.97829e-08, -4.5491e-11, -1.94388e-11, -4.5491e-11, -1.97335e-08
8, 51, 3.3125, 8954.29, 1.11665e-13, 2.91249e-13, 1.11665e-13, 1.35003e-13, -3.00335e-14, 2.91249e-13, -3.00335e-14, 3.33955e-13
