stage, timestep, time, DeformationGradient11, DeformationGradient12, DeformationGradient13, DeformationGradient21, DeformationGradient22, DeformationGradient23, DeformationGradient31, DeformationGradient32, DeformationGradient33
7, 37, 27.3136, 0.99808, 0, 2.71051e-20, 7.83903e-16, 1.00066, -2.049e-16, 9.22507e-16, 3.08301e-16, 1.00066
7, 38, 27.3264, 0.99792, 0, 2.03288e-20, 7.39438e-16, 1.00074, -7.34225e-17, 8.69222e-16, 3.32067e-16, 1.00074
7, 39, 27.3392, 0.99776, 0, -1.01644e-20, 7.45082e-16, 1.00082, -8.51759e-17, 9.3938e-16, 2.9605e-16, 1.00082
7, 40, 27.352, 0.9976, 0, -3.38813e-21, 7.85376e-16, 1.0009, -1.49794e-16, 9.5349e-16, 4.07294e-16, 1.0009
7, 41, 27.3648, 0.99744, 2.03288e-20, 8.80914e-20, 7.39346e-16, 1.00098, -7.70648e-17, 9.05771e-16, 3.96278e-16, 1.00098
7, 42, 27.3776, 0.99728, -6.77626e-21, 5.0822e-20, 8.14732e-16, 1.00106, -1.82014e-16, 9.71205e-16, 5.63363e-16, 1.00106
7, 43, 27.3904, 0.99712, 2.71051e-20, 7.45389e-20, 8.39189e-16, 1.00114, -2.05463e-16, 1.04159e-15, 5.3121e-16, 1.00114
7, 44, 27.4032, 0.99696, 0, -2.71051e-20, 8.01478e-16, 1.00122, -8.38461e-17, 9.44376e-16, 4.67825e-16, 1.00122
7, 45, 27.416, 0.9968, 5.42101e-20, 8.80914e-20, 8.42879e-16, 1.0013, -1.27433e-16, 1.01351e-15, 4.25255e-16, 1.0013
7, 46, 27.4288, 0.99664, 5.42101e-20, 1.01644e-19, 8.09611e-16, 1.00138, -1.14875e-16, 1.01936e-15, 3.29723e-16, 1.00138
7, 47, 27.4416, 0.99648, 0, 5.42101e-20, 8.81243e-16, 1.00146, -8.33514e-17, 1.03112e-15, 2.63766e-16, 1.00146
7, 48, 27.4544, 0.99632, 0, 8.80914e-20, 8.94806e-16, 1.00154, -2.94195e-16, 1.10158e-15, 4.13901e-16, 1.00154
7, 49, 27.4672, 0.99616, 0, 1.15196e-19, 8.60348e-16, 1.00162, -5.18486e-17, 1.01158e-15, 2.71366e-16, 1.00162
7, 50, 27.48, 0.996, 0, 4.06576e-20, 8.73748e-16, 1.00171, -8.92637e-17, 1.04889e-15, 3.03522e-16, 1.00171
8, 1, 27.4851, 0.99616, 0, 2.71051e-20, 8.82297e-16, 1.00166, -1.0982e-16, 1.03259e-15, 2.67988e-16, 1.00166
8, 2, 27.4902, 0.99632, 0, 8.80914e-20, 8.44827e-16, 1.00161, -6.72544e-17, 1.04627e-15, 3.31905e-16, 1.00161
8, 3, 27.4954, 0.99648, -5.42101e-20, 6.09864e-20, 9.14162e-16, 1.00156, -8.89994e-17, 1.04969e-15, 2.99264e-16, 1.00156
8, 4, 27.5005, 0.99664, 5.42101e-20, 5.42101e-20, 8.58644e-16, 1.00151, -8.70852e-17, 1.01507e-15, 3.0299e-16, 1.00151
8, 5, 27.5056, 0.9968, 0, 1.35525e-20, 8.65464e-16, 1.00145, -5.54603e-17, 1.05834e-15, 2.60764e-16, 1.00145
8, 6, 27.5107, 0.99696, 2.71051e-20, 6.77626e-20, 7.85643e-16, 1.0014, -1.82749e-16, 9.7833e-16, 3.40006e-16, 1.0014
8, 7, 27.5158, 0.99712, 2.71051e-20, 5.42101e-20, 8.07312e-16, 1.00135, -8.57977e-17, 1.0106e-15, 3.37566e-16, 1.00135
8, 8, 27.521, 0.99728, 2.71051e-20, 3.72694e-20, 8.89171e-16, 1.0013, -3.1779e-17, 1.05393e-15, 3.2131e-16, 1.0013
8, 9, 27.5261, 0.99744, 2.71051e-20, 4.74338e-20, 7.67361e-16, 1.00124, -1.94767e-17, 8.98195e-16, 2.20113e-16, 1.00124
8, 10, 27.5312, 0.9976, 0, -6.77626e-21, 8.69473e-16, 1.00119, -7.91078e-17, 1.04211e-15, 3.05293e-16, 1.00119
8, 11, 27.5363, 0.99776, 2.71051e-20, 4.40457e-20, 8.63767e-16, 1.00114, -1.08141e-16, 1.02062e-15, 3.0861e-16, 1.00114
8, 12, 27.5414, 0.99792, 0, 2.71051e-20, 8.7796e-16, 1.00108, -6.76898e-17, 1.01176e-15, 2.6553e-16, 1.00108
8, 13, 27.5466, 0.99808, 0, 1.69407e-20, 8.86354e-16, 1.00103, -7.54012e-17, 1.02884e-15, 2.63913e-16, 1.00103
8, 14, 27.5517, 0.99824, 0, 1.69407e-20, 8.87692e-16, 1.00098, -8.58214e-17, 1.01896e-15, 2.79436e-16, 1.00098
8, 15, 27.5568, 0.9984, 0, 6.77626e-21, 8.64365e-16, 1.00092, -5.56314e-17, 1.05306e-15, 2.58376e-16, 1.00092
8, 16, 27.5619, 0.99856, 1.35525e-20, 3.38813e-20, 8.70484e-16, 1.00087, -1.32527e-17, 1.00937e-15, 2.74637e-16, 1.00087
8, 17, 27.567, 0.99872, 1.35525e-20, 3.21873e-20, 8.56679e-16, 1.00082, -7.26551e-17, 1.06067e-15, 2.63859e-16, 1.00082
8, 18, 27.5722, 0.99888, 0, 1.35525e-20, 8.67499e-16, 1.00077, -4.03798e-17, 1.00344e-15, 3.10595e-16, 1.00077
8, 19, 27.5773, 0.99904, 0, 1.86347e-20, 8.8117e-16, 1.00071, -1.18856e-16, 1.00106e-15, 3.19718e-16, 1.00071
8, 20, 27.5824, 0.9992, -1.35525e-20, -5.0822e-21, 7.56588e-16, 1.00066, -1.69564e-16, 9.23108e-16, 3.11174e-16, 1.00066
8, 21, 27.5875, 0.99936, 0, 2.5411e-21, 8.43093e-16, 1.0006, -8.40519e-17, 1.06272e-15, 3.20983e-16, 1.0006
8, 22, 27.5926, 0.99952, 0, 5.0822e-21, 8.82151e-16, 1.00054, -5.41551e-17, 1.04709e-15, 3.26074e-16, 1.00054
8, 23, 27.5978, 0.99968, 3.38813e-21, 8.89385e-21, 8.15668e-16, 1.00048, -1.56696e-16, 9.73136e-16, 3.96069e-16, 1.00048
8, 24, 27.6029, 0.99984, -4.23516e-22, 4.65868e-21, 8.66939e-16, 1.0004, -4.87044e-17, 1.03035e-15, 2.98114e-16, 1.0004
8, 25, 27.608, 1, -1.2326e-32, -1.54074e-33, 8.26807e-16, 1.00032, -7.45114e-17, 9.96922e-16, 2.52377e-16, 1.00032
8, 26, 27.6131, 1.00016, -1.69407e-21, -5.50571e-21, 8.47828e-16, 1.00024, -7.04003e-17, 1.04867e-15, 2.78119e-16, 1.00024
8, 27, 27.6182, 1.00032, -3.38813e-21, -6.35275e-21, 9.00993e-16, 1.00016, -3.5072e-17, 1.03922e-15, 2.60625e-16, 1.00016
8, 28, 27.6234, 1.00048, 0, 8.47033e-22, 9.42585e-16, 1.00008, -3.6972e-17, 1.02569e-15, 2.71138e-16, 1.00008
8, 29, 27.6285, 1.00064, -6.77626e-21, -1.43996e-20, 9.1112e-16, 1, -6.43491e-17, 1.01351e-15, 3.11295e-16, 1
8, 30, 27.6336, 1.0008, -1.35525e-20, -2.20229e-20, 9.48644e-16, 0.999924, -1.46369e-17, 1.05456e-15, 1.89441e-16, 0.999924
8, 31, 27.6387, 1.00096, 0, -2.20229e-20, 1.00655e-15, 0.999844, -4.27087e-17, 1.10505e-15, 2.56724e-16, 0.999844
8, 32, 27.6438, 1.00112, 0, 8.47033e-21, 9.91892e-16, 0.999764, -5.36722e-18, 1.06967e-15, 2.0165e-16, 0.999764
8, 33, 27.649, 1.00128, 3.38813e-21, -1.86347e-20, 9.63597e-16, 0.999684, -6.30447e-18, 1.06732e-15, 1.87938e-16, 0.999684
8, 34, 27.6541, 1.00144, -1.01644e-20, -3.72694e-20, 9.66836e-16, 0.999604, 6.94364e-17, 1.05806e-15, 1.93687e-16, 0.999604
8, 35, 27.6592, 1.0016, 2.71051e-20, 1.01644e-20, 9.90303e-16, 0.999524, -8.80592e-17, 1.08382e-15, 2.10053e-16, 0.999524
8, 36, 27.6643, 1.00176, -2.71051e-20, -1.69407e-20, 9.39408e-16, 0.999445, -4.73237e-18, 1.04729e-15, 2.14487e-16, 0.999445
8, 37, 27.6694, 1.00192, 0, 1.35525e-20, 9.72102e-16, 0.999365, -1.1352e-16, 1.06285e-15, 2.41531e-16, 0.999365
8, 38, 27.6746, 1.00208, 0, 1.35525e-20, 1.00663e-15, 0.999285, -1.94943e-16, 1.08091e-15, 2.53595e-16, 0.999285
8, 39, 27.6797, 1.00224, 0, -4.40457e-20, 1.03854e-15, 0.999205, -2.19209e-16, 1.09983e-15, 3.26921e-16, 0.999205
8, 40, 27.6848, 1.0024, -2.03288e-20, -6.09864e-20, 1.02572e-15, 0.999125, -2.26093e-16, 1.1313e-15, 2.61626e-16, 0.999125
8, 41, 27.6899, 1.00256, 0, 1.69407e-20, 1.03599e-15, 0.999046, -1.52005e-16, 1.15362e-15, 1.86676e-16, 0.999046
8, 42, 27.695, 1.00272, -2.03288e-20, -6.43745e-20, 1.04999e-15, 0.998966, -6.96685e-17, 1.14616e-15, 1.30579e-16, 0.998966
8, 43, 27.7002, 1.00288, 0, -3.38813e-20, 1.019e-15, 0.998886, -9.26535e-17, 1.14099e-15, 1.5037e-16, 0.998886
8, 44, 27.7053, 1.00304, 0, -6.77626e-20, 1.04299e-15, 0.998807, -3.70775e-16, 1.08654e-15, 2.53061e-16, 0.998807
8, 45, 27.7104, 1.0032, 5.42101e-20, 8.13152e-20, 1.0705e-15, 0.998727, -1.90835e-16, 1.17748e-15, 2.31653e-16, 0.998727
8, 46, 27.7155, 1.00336, 5.42101e-20, -5.42101e-20, 1.02284e-15, 0.998647, -3.94943e-16, 1.0788e-15, 3.72579e-16, 0.998647
8, 47, 27.7206, 1.00352, 0, -1.01644e-19, 1.07553e-15, 0.998568, -2.62455e-16, 1.1247e-15, 2.30854e-16, 0.998568
8, 48, 27.7258, 1.00368, 0, -3.38813e-20, 9.88684e-16, 0.998488, -3.35015e-16, 1.06208e-15, 3.14849e-16, 0.998488
8, 49, 27.7309, 1.00384, 0, -6.77626e-20, 1.03158e-15, 0.998408, -3.45383e-16, 1.12779e-15, 3.18278e-16, 0.998408
8, 50, 27.736, 1.004, 0, -4.06576e-20, 1.04052e-15, 0.998329, -3.34337e-16, 1.10164e-15, 2.49848e-16, 0.998329
8, 51, 27.736, 1.004, 0, -8.80914e-20, 1.02036e-15, 0.998329, -3.13043e-16, 1.12435e-15, 2.54249e-16, 0.998329
