stage, timestep, time, Stress11, Stress12, Stress13, Stress21, Stress22, Stress23, Stress31, Stress32, Stress33
3, 25, 21, -65.6225, 1.05652e-12, 1.31998e-12, 1.05652e-12, -9.15687e-07, 1.27983e-13, 1.31998e-12, 1.27983e-13, -9.15687e-07
3, 26, 21.08, -65.6235, 1.32686e-12, 1.78751e-12, 1.32686e-12, -9.46082e-07, -4.6091e-14, 1.78751e-12, -4.6091e-14, -9.4608e-07
3, 27, 21.16, -65.6246, -4.4461e-15, 3.82561e-13, -4.4461e-15, -9.7727e-07, 2.49529e-13, 3.82561e-13, 2.49529e-13, -9.77269e-07
3, 28, 21.24, -65.6256, 2.79838e-12, 2.69356e-12, 2.79838e-12, -1.00928e-06, 6.65207e-13, 2.69356e-12, 6.65207e-13, -1.00928e-06
3, 29, 21.32, -65.6267, 3.76195e-12, 3.68101e-12, 3.76195e-12, -1.04211e-06, 3.53076e-13, 3.68101e-12, 3.53076e-13, -1.04212e-06
3, 30, 21.4, -65.6277, 2.10668e-12, 3.06808e-12, 2.10668e-12, -1.0758e-06, 7.87236e-14, 3.06808e-12, 7.87236e-14, -1.0758e-06
3, 31, 21.48, -65.6288, 1.11581e-12, 7.76087e-13, 1.11581e-12, -1.11035e-06, 1.00325e-12, 7.76087e-13, 1.00325e-12, -1.11035e-06
3, 32, 21.56, -65.6298, -5.49705e-13, -1.3138e-12, -5.49705e-13, -1.14577e-06, 7.89835e-13, -1.3138e-12, 7.89835e-13, -1.14577e-06
3, 33, 21.64, -65.6309, -1.07928e-12, -6.4529e-13, -1.07928e-12, -1.18208e-06, 4.69489e-13, -6.4529e-13, 4.69489e-13, -1.18208e-06
3, 34, 21.72, -65.6319, -6.40325e-13, -6.64008e-13, -6.40325e-13, -1.21931e-06, 6.23445e-13, -6.64008e-13, 6.23445e-13, -1.21931e-06
3, 35, 21.8, -65.633, 4.95208e-13, 1.01798e-12, 4.95208e-13, -1.25744e-06, -1.79807e-13, 1.01798e-12, -1.79807e-13, -1.25744e-06
3, 36, 21.88, -65.634, 2.27821e-12, 1.82506e-12, 2.27821e-12, -1.29653e-06, 1.28356e-12, 1.82506e-12, 1.28356e-12, -1.29653e-06
3, 37, 21.96, -65.6351, 1.08526e-13, 9.68187e-13, 1.08526e-13, -1.33658e-06, -1.88382e-13, 9.68187e-13, -1.88382e-13, -1.33658e-06
3, 38, 22.04, -65.6361, 1.45751e-12, 9.57233e-13, 1.45751e-12, -1.3776e-06, 1.11353e-12, 9.57233e-13, 1.11353e-12, -1.3776e-06
3, 39, 22.12, -65.6372, 1.77588e-12, 9.03357e-13, 1.77588e-12, -1.41963e-06, -1.01106e-12, 9.03357e-13, -1.01106e-12, -1.41963e-06
3, 40, 22.2, -65.6382, 8.14194e-13, 9.47264e-13, 8.14194e-13, -1.46265e-06, -5.451e-13, 9.47264e-13, -5.451e-13, -1.46265e-06
3, 41, 22.28, -65.6393, 2.52056e-12, 1.98335e-12, 2.52056e-12, -1.50672e-06, -7.91903e-13, 1.98335e-12, -7.91903e-13, -1.50672e-06
3, 42, 22.36, -65.6403, 2.221e-12, 1.40176e-12, 2.221e-12, -1.55183e-06, -1.24082e-12, 1.40176e-12, -1.24082e-12, -1.55183e-06
3, 43, 22.44, -65.6414, 3.00747e-12, 2.49829e-12, 3.00747e-12, -1.59799e-06, 9.50037e-13, 2.49829e-12, 9.50037e-13, -1.59799e-06
3, 44, 22.52, -65.6424, 2.47929e-12, 2.94676e-12, 2.47929e-12, -1.64526e-06, 1.0262e-12, 2.94676e-12, 1.0262e-12, -1.64526e-06
3, 45, 22.6, -65.6435, 2.37135e-12, 2.25248e-12, 2.37135e-12, -1.6936e-06, 4.28638e-13, 2.25248e-12, 4.28638e-13, -1.6936e-06
3, 46, 22.68, -65.6445, 1.62217e-12, 1.86184e-12, 1.62217e-12, -1.74308e-06, 1.75765e-12, 1.86184e-12, 1.75765e-12, -1.74307e-06
3, 47, 22.76, -65.6456, 2.11534e-12, 2.59514e-12, 2.11534e-12, -1.7937e-06, 2.13206e-12, 2.59514e-12, 2.13206e-12, -1.7937e-06
3, 48, 22.84, -65.6467, 7.97405e-14, 2.91492e-13, 7.97405e-14, -1.84547e-06, 1.40673e-12, 2.91492e-13, 1.40673e-12, -1.84547e-06
3, 49, 22.92, -65.6477, 1.11999e-12, 1.36818e-13, 1.11999e-12, -1.89842e-06, 2.96858e-12, 1.36818e-13, 2.96858e-12, -1.89842e-06
3, 50, 23, -65.6488, 1.81126e-12, 1.07174e-12, 1.81126e-12, -1.95256e-06, 4.2222e-12, 1.07174e-12, 4.2222e-12, -1.95256e-06
4, 1, 23.032, -55.5394, 1.00995e-12, 6.73076e-13, 1.00995e-12, -9.96825e-07, 3.29751e-12, 6.73076e-13, 3.29751e-12, -9.96828e-07
4, 2, 23.064, -47.7758, 1.37916e-12, 1.1879e-12, 1.37916e-12, -3.04443e-07, 3.11239e-12, 1.1879e-12, 3.11239e-12, -3.04444e-07
4, 3, 23.096, -40.4344, 1.72675e-12, 1.53121e-12, 1.72675e-12, -1.78439e-07, 3.16773e-12, 1.53121e-12, 3.16773e-12, -1.78446e-07
4, 4, 23.128, -33.1909, 1.23969e-12, 1.44455e-12, 1.23969e-12, -1.49177e-07, 3.73377e-12, 1.44455e-12, 3.73377e-12, -1.49177e-07
4, 5, 23.16, -25.9671, 4.11166e-13, 3.4425e-13, 4.11166e-13, -1.43284e-07, 3.99184e-12, 3.4425e-13, 3.99184e-12, -1.43289e-07
4, 6, 23.192, -18.7463, 2.21306e-12, 2.18678e-12, 2.21306e-12, -1.42399e-07, 3.03705e-12, 2.18678e-12, 3.03705e-12, -1.424e-07
4, 7, 23.224, -11.5259, 1.14794e-12, 9.76174e-13, 1.14794e-12, -1.4229e-07, 3.0926e-12, 9.76174e-13, 3.0926e-12, -1.42293e-07
4, 8, 23.256, -4.30576, 1.67501e-12, 1.8578e-12, 1.67501e-12, -1.42286e-07, 2.66179e-12, 1.8578e-12, 2.66179e-12, -1.42289e-07
4, 9, 23.288, 2.91427, -8.53872e-14, 1.70962e-13, -8.53872e-14, -1.42251e-07, 2.75678e-12, 1.70962e-13, 2.75678e-12, -1.4225e-07
4, 10, 23.32, 10.1341, -3.76139e-13, -5.91474e-14, -3.76139e-13, -1.42243e-07, 2.82926e-12, -5.91474e-14, 2.82926e-12, -1.42242e-07
4, 11, 23.352, 17.3539, -8.81846e-14, 3.9086e-13, -8.81846e-14, -1.42223e-07, 3.30606e-12, 3.9086e-13, 3.30606e-12, -1.42224e-07
4, 12, 23.384, 24.5734, 1.62001e-13, 3.74143e-13, 1.62001e-13, -1.422e-07, 2.30126e-12, 3.74143e-13, 2.30126e-12, -1.422e-07
4, 13, 23.416, 31.7927, 1.05184e-12, 1.07307e-12, 1.05184e-12, -1.42123e-07, 3.58232e-12, 1.07307e-12, 3.58232e-12, -1.42124e-07
4, 14, 23.448, 39.0098, 5.66722e-13, 1.55447e-13, 5.66722e-13, -1.41529e-07, 3.36377e-12, 1.55447e-13, 3.36377e-12, -1.41531e-07
4, 15, 23.48, 46.213, -4.28079e-13, -2.76699e-13, -4.28079e-13, -1.37361e-07, 2.79591e-12, -2.76699e-13, 2.79591e-12, -1.3736e-07
4, 16, 23.512, 53.3455, 1.14966e-12, 7.95811e-13, 1.14966e-12, -1.16089e-07, 3.34964e-12, 7.95811e-13, 3.34964e-12, -1.16089e-07
4, 17, 23.544, 60.2009, 1.9544e-12, 1.33321e-12, 1.9544e-12, -3.2738e-08, 3.61028e-12, 1.33321e-12, 3.61028e-12, -3.2737e-08
4, 18, 23.576, 66.202, -4.18e-13, -7.00348e-15, -4.18e-13, 2.23869e-07, 2.82187e-12, -7.00348e-15, 2.82187e-12, 2.23872e-07
4, 19, 23.608, 70.2713, -2.3302e-13, -8.90619e-13, -2.3302e-13, 8.0029e-07, 3.78618e-12, -8.90619e-13, 3.78618e-12, 8.00291e-07
4, 20, 23.64, 71.7709, 5.30521e-13, -2.10196e-13, 5.30521e-13, 1.54947e-06, 2.79205e-12, -2.10196e-13, 2.79205e-12, 1.54947e-06
4, 21, 23.672, 71.9253, 1.76434e-12, 1.54819e-12, 1.76434e-12, 1.90384e-06, 2.95251e-12, 1.54819e-12, 2.95251e-12, 1.90384e-06
4, 22, 23.704, 71.9251, 9.52584e-13, 9.32729e-13, 9.52584e-13, 1.89542e-06, 3.09549e-12, 9.32729e-13, 3.09549e-12, 1.89542e-06
4, 23, 23.736, 71.924, 4.41504e-13, 2.25696e-13, 4.41504e-13, 1.8429e-06, 2.68043e-12, 2.25696e-13, 2.68043e-12, 1.8429e-06
4, 24, 23.768, 71.9228, 3.15976e-13, -6.86583e-13, 3.15976e-13, 1.79125e-06, 1.60423e-12, -6.86583e-13, 1.60423e-12, 1.79126e-06
4, 25, 23.8, 71.9217, 2.96406e-13, -6.71801e-13, 2.96406e-13, 1.74079e-06, 1.58071e-12, -6.71801e-13, 1.58071e-12, 1.7408e-06
4, 26, 23.832, 71.9205, 2.57594e-13, -1.26968e-13, 2.57594e-13, 1.69147e-06, 8.93082e-13, -1.26968e-13, 8.93082e-13, 1.69147e-06
4, 27, 23.864, 71.9194, 1.19699e-12, 3.92136e-13, 1.19699e-12, 1.64325e-06, 2.9533e-12, 3.92136e-13, 2.9533e-12, 1.64325e-06
4, 28, 23.896, 71.9182, 3.08718e-13, 1.07668e-13, 3.08718e-13, 1.59613e-06, 1.46551e-12, 1.07668e-13, 1.46551e-12, 1.59613e-06
4, 29, 23.928, 71.9171, -2.53741e-13, -4.7826e-13, -2.53741e-13, 1.55007e-06, 8.00257e-13, -4.7826e-13, 8.00257e-13, 1.55007e-06
4, 30, 23.96, 71.9159, 7.82525e-13, 1.46271e-13, 7.82525e-13, 1.50508e-06, 1.54757e-12, 1.46271e-13, 1.54757e-12, 1.50508e-06
4, 31, 23.992, 71.9148, 1.29223e-13, -5.80224e-13, 1.29223e-13, 1.46114e-06, 1.2004e-12, -5.80224e-13, 1.2004e-12, 1.46114e-06
4, 32, 24.024, 71.9136, -3.05747e-13, -5.16261e-13, -3.05747e-13, 1.41821e-06, -1.48412e-13, -5.16261e-13, -1.48412e-13, 1.41821e-06
4, 33, 24.056, 71.9125, -4.81042e-13, -1.14668e-12, -4.81042e-13, 1.37631e-06, -6.82043e-13, -1.14668e-12, -6.82043e-13, 1.37631e-06
4, 34, 24.088, 71.9113, -1.2052e-12, -1.7239e-12, -1.2052e-12, 1.33539e-06, -6.74564e-13, -1.7239e-12, -6.74564e-13, 1.33539e-06
4, 35, 24.12, 71.9102, -8.4485e-13, -6.86588e-13, -8.4485e-13, 1.29544e-06, 2.0344e-13, -6.86588e-13, 2.0344e-13, 1.29544e-06
4, 36, 24.152, 71.909, 1.08699e-13, -3.57944e-13, 1.08699e-13, 1.25644e-06, -5.16842e-13, -3.57944e-13, -5.16842e-13, 1.25644e-06
4, 37, 24.184, 71.9079, -3.88576e-13, -9.0165e-13, -3.88576e-13, 1.21839e-06, -4.65996e-14, -9.0165e-13, -4.65996e-14, 1.21838e-06
4, 38, 24.216, 71.9067, 1.00656e-12, 2.37439e-13, 1.00656e-12, 1.18126e-06, 1.37425e-13, 2.37439e-13, 1.37425e-13, 1.18126e-06
4, 39, 24.248, 71.9056, 7.66832e-13, 6.76025e-13, 7.66832e-13, 1.14503e-06, -1.31068e-12, 6.76025e-13, -1.31068e-12, 1.14503e-06
4, 40, 24.28, 71.9044, 1.23072e-12, 7.40157e-13, 1.23072e-12, 1.10968e-06, -9.65901e-14, 7.40157e-13, -9.65901e-14, 1.10968e-06
4, 41, 24.312, 71.9033, 9.45218e-13, 1.19157e-12, 9.45218e-13, 1.07522e-06, -1.69823e-12, 1.19157e-12, -1.69823e-12, 1.07522e-06
4, 42, 24.344, 71.9021, 8.92627e-15, -3.32871e-14, 8.92627e-15, 1.04162e-06, 6.72686e-13, -3.32871e-14, 6.72686e-13, 1.04162e-06
4, 43, 24.376, 71.901, 1.26735e-12, 8.68991e-13, 1.26735e-12, 1.00884e-06, -4.90912e-13, 8.68991e-13, -4.90912e-13, 1.00883e-06
4, 44, 24.408, 71.8998, 1.06211e-12, 4.68313e-13, 1.06211e-12, 9.76902e-07, 5.63902e-14, 4.68313e-13, 5.63902e-14, 9.76902e-07
4, 45, 24.44, 71.8987, 5.15351e-13, 3.63047e-13, 5.15351e-13, 9.45789e-07, 4.34123e-14, 3.63047e-13, 4.34123e-14, 9.45789e-07
4, 46, 24.472, 71.8975, 1.03463e-12, 6.86132e-13, 1.03463e-12, 9.15444e-07, -1.66781e-12, 6.86132e-13, -1.66781e-12, 9.15444e-07
4, 47, 24.504, 71.8964, 1.74529e-12, 1.32276e-12, 1.74529e-12, 8.85888e-07, -1.15369e-12, 1.32276e-12, -1.15369e-12, 8.85887e-07
4, 48, 24.536, 71.8953, 1.60404e-12, 1.17783e-12, 1.60404e-12, 8.57111e-07, -2.88172e-12, 1.17783e-12, -2.88172e-12, 8.57109e-07
4, 49, 24.568, 71.8941, 6.39011e-13, 3.77973e-13, 6.39011e-13, 8.29084e-07, -1.76938e-12, 3.77973e-13, -1.76938e-12, 8.29082e-07
4, 50, 24.6, 71.893, 1.15188e-12, 1.18029e-12, 1.15188e-12, 8.01773e-07, -1.19057e-12, 1.18029e-12, -1.19057e-12, 8.01773e-07
5, 1, 24.632, 57.5292, 5.0388e-13, 3.24442e-13, 5.0388e-13, 8.5002e-07, -1.46995e-12, 3.24442e-13, -1.46995e-12, 8.5002e-07
5, 2, 24.664, 49.5747, -1.15362e-13, -6.52617e-14, -1.15362e-13, 1.19956e-07, -8.5743e-13, -6.52617e-14, -8.5743e-13, 1.19955e-07
5, 3, 24.696, 42.2187, 1.46288e-13, -8.7182e-14, 1.46288e-13, 5.38465e-08, -1.79095e-12, -8.7182e-14, -1.79095e-12, 5.38475e-08
5, 4, 24.728, 35.002, 9.36638e-13, 6.34413e-13, 9.36638e-13, 3.85704e-08, -4.99933e-13, 6.34413e-13, -4.99933e-13, 3.85695e-08
5, 5, 24.76, 27.8147, 9.20778e-13, 9.96946e-13, 9.20778e-13, 3.53276e-08, -8.27166e-13, 9.96946e-13, -8.27166e-13, 3.53276e-08
5, 6, 24.792, 20.6322, -2.20858e-13, -4.87217e-13, -2.20858e-13, 3.48169e-08, -1.49609e-12, -4.87217e-13, -1.49609e-12, 3.48169e-08
5, 7, 24.824, 13.45, 1.10639e-13, 3.40861e-13, 1.10639e-13, 3.47638e-08, -1.07945e-13, 3.40861e-13, -1.07945e-13, 3.47648e-08
5, 8, 24.856, 6.26768, 9.70225e-13, 6.81313e-13, 9.70225e-13, 3.478e-08, -1.18199e-12, 6.81313e-13, -1.18199e-12, 3.47791e-08
5, 9, 24.888, -0.914788, -2.58916e-13, -4.00369e-13, -2.58916e-13, 3.47722e-08, -1.30422e-12, -4.00369e-13, -1.30422e-12, 3.47741e-08
5, 10, 24.92, -8.09742, -5.56996e-13, -5.81538e-13, -5.56996e-13, 3.4778e-08, -1.96006e-12, -5.81538e-13, -1.96006e-12, 3.47724e-08
5, 11, 24.952, -15.2802, 1.24968e-12, 9.809e-13, 1.24968e-12, 3.47997e-08, -9.47719e-13, 9.809e-13, -9.47719e-13, 3.48016e-08
5, 12, 24.984, -22.4631, 9.32514e-13, 8.4118e-13, 9.32514e-13, 3.47948e-08, -4.06984e-14, 8.4118e-13, -4.06984e-14, 3.47929e-08
5, 13, 25.016, -29.6462, -1.27251e-13, 6.33469e-14, -1.27251e-13, 3.47932e-08, -2.30185e-12, 6.33469e-14, -2.30185e-12, 3.47951e-08
5, 14, 25.048, -36.8284, 8.62703e-13, 1.10564e-12, 8.62703e-13, 3.46955e-08, -9.56065e-13, 1.10564e-12, -9.56065e-13, 3.46936e-08
5, 15, 25.08, -44.0029, 3.11147e-13, 5.83267e-13, 3.11147e-13, 3.38533e-08, -2.23568e-12, 5.83267e-13, -2.23568e-12, 3.3857e-08
5, 16, 25.112, -51.1336, 1.9406e-12, 1.76105e-12, 1.9406e-12, 2.90849e-08, -3.40367e-13, 1.76105e-12, -3.40367e-13, 2.90849e-08
5, 17, 25.144, -58.08, 7.36524e-13, 1.22807e-12, 7.36524e-13, 8.95622e-09, -9.85556e-13, 1.22807e-12, -9.85556e-13, 8.95434e-09
5, 18, 25.176, -64.4155, 9.93185e-13, 9.23652e-13, 9.93185e-13, -5.77463e-08, 2.24949e-13, 9.23652e-13, 2.24949e-13, -5.77444e-08
5, 19, 25.208, -69.2108, 3.89288e-13, 7.07317e-13, 3.89288e-13, -2.26905e-07, -2.35112e-12, 7.07317e-13, -2.35112e-12, -2.26903e-07
5, 20, 25.24, -71.4975, 1.00335e-12, 1.51068e-12, 1.00335e-12, -5.07759e-07, -8.37295e-13, 1.51068e-12, -8.37295e-13, -5.07759e-07
5, 21, 25.272, -71.9038, 2.63406e-13, 2.89722e-13, 2.63406e-13, -7.33189e-07, -1.27265e-12, 2.89722e-13, -1.27265e-12, -7.33189e-07
5, 22, 25.304, -71.9159, -2.14816e-13, -1.95978e-13, -2.14816e-13, -8.03243e-07, -5.88243e-13, -1.95978e-13, -5.88243e-13, -8.03244e-07
5, 23, 25.336, -71.9171, 5.72704e-13, 5.85082e-14, 5.72704e-13, -8.31939e-07, 4.91725e-13, 5.85082e-14, 4.91725e-13, -8.31939e-07
5, 24, 25.368, -71.9182, -5.90667e-13, -1.15478e-12, -5.90667e-13, -8.60117e-07, -1.90302e-12, -1.15478e-12, -1.90302e-12, -8.60115e-07
5, 25, 25.4, -71.9194, 5.07718e-14, -8.20375e-13, 5.07718e-14, -8.89036e-07, -5.75659e-14, -8.20375e-13, -5.75659e-14, -8.89036e-07
5, 26, 25.432, -71.9205, -2.55291e-13, -1.25771e-12, -2.55291e-13, -9.18725e-07, -7.60086e-13, -1.25771e-12, -7.60086e-13, -9.18723e-07
5, 27, 25.464, -71.9217, 6.5244e-13, -2.46018e-13, 6.5244e-13, -9.49193e-07, -1.95442e-13, -2.46018e-13, -1.95442e-13, -9.49196e-07
5, 28, 25.496, -71.9228, 2.98126e-13, 5.19853e-14, 2.98126e-13, -9.80477e-07, 2.28572e-13, 5.19853e-14, 2.28572e-13, -9.80477e-07
5, 29, 25.528, -71.924, -9.49196e-13, -1.25311e-12, -9.49196e-13, -1.01257e-06, -8.80881e-13, -1.25311e-12, -8.80881e-13, -1.01257e-06
5, 30, 25.56, -71.9251, -4.19197e-13, 5.30475e-14, -4.19197e-13, -1.04549e-06, 2.396e-14, 5.30475e-14, 2.396e-14, -1.04549e-06
5, 31, 25.592, -71.9263, 2.7749e-13, 9.92361e-13, 2.7749e-13, -1.07928e-06, -1.80385e-12, 9.92361e-13, -1.80385e-12, -1.07928e-06
5, 32, 25.624, -71.9274, 1.07594e-12, 5.83616e-13, 1.07594e-12, -1.1139e-06, -9.15477e-13, 5.83616e-13, -9.15477e-13, -1.1139e-06
5, 33, 25.656, -71.9286, 9.71501e-13, 1.69969e-12, 9.71501e-13, -1.1494e-06, 3.78429e-13, 1.69969e-12, 3.78429e-13, -1.1494e-06
5, 34, 25.688, -71.9297, 8.64758e-13, 1.72791e-12, 8.64758e-13, -1.18583e-06, 1.83157e-13, 1.72791e-12, 1.83157e-13, -1.18582e-06
5, 35, 25.72, -71.9309, 1.43504e-12, 1.89001e-12, 1.43504e-12, -1.22314e-06, -4.79312e-13, 1.89001e-12, -4.79312e-13, -1.22315e-06
5, 36, 25.752, -71.932, 9.30736e-13, 8.20512e-13, 9.30736e-13, -1.26138e-06, -5.73592e-13, 8.20512e-13, -5.73592e-13, -1.26138e-06
5, 37, 25.784, -71.9332, 1.71942e-12, 2.02888e-12, 1.71942e-12, -1.30058e-06, 8.59546e-13, 2.02888e-12, 8.59546e-13, -1.30058e-06
5, 38, 25.816, -71.9343, -1.13347e-12, -5.34176e-13, -1.13347e-12, -1.34073e-06, 1.13407e-12, -5.34176e-13, 1.13407e-12, -1.34074e-06
5, 39, 25.848, -71.9355, -1.02223e-12, -7.56183e-14, -1.02223e-12, -1.38187e-06, -3.78529e-13, -7.56183e-14, -3.78529e-13, -1.38187e-06
5, 40, 25.88, -71.9367, -2.89967e-13, 4.4386e-13, -2.89967e-13, -1.42397e-06, -1.61627e-13, 4.4386e-13, -1.61627e-13, -1.42397e-06
5, 41, 25.912, -71.9378, -8.48444e-13, 8.24842e-14, -8.48444e-13, -1.46714e-06, -6.70004e-13, 8.24842e-14, -6.70004e-13, -1.46714e-06
5, 42, 25.944, -71.939, -2.62648e-13, 5.56709e-13, -2.62648e-13, -1.51129e-06, 1.85022e-12, 5.56709e-13, 1.85022e-12, -1.51129e-06
5, 43, 25.976, -71.9401, -9.8187e-13, 3.22911e-13, -9.8187e-13, -1.55653e-06, -2.11604e-13, 3.22911e-13, -2.11604e-13, -1.55653e-06
5, 44, 26.008, -71.9413, 1.29808e-12, 1.72415e-12, 1.29808e-12, -1.60282e-06, 2.09776e-12, 1.72415e-12, 2.09776e-12, -1.60281e-06
5, 45, 26.04, -71.9424, -7.21441e-13, -6.22562e-13, -7.21441e-13, -1.6502e-06, 1.54782e-12, -6.22562e-13, 1.54782e-12, -1.65019e-06
5, 46, 26.072, -71.9436, -8.02111e-14, -3.044e-13, -8.02111e-14, -1.69865e-06, 1.67601e-12, -3.044e-13, 1.67601e-12, -1.69865e-06
5, 47, 26.104, -71.9447, 2.82881e-15, 1.05938e-12, 2.82881e-15, -1.74826e-06, 1.46056e-12, 1.05938e-12, 1.46056e-12, -1.74826e-06
5, 48, 26.136, -71.9459, 7.91908e-14, 2.7489e-13, 7.91908e-14, -1.79899e-06, 2.68047e-12, 2.7489e-13, 2.68047e-12, -1.79899e-06
5, 49, 26.168, -71.947, 1.43259e-12, 2.02072e-12, 1.43259e-12, -1.85089e-06, 2.6216e-12, 2.02072e-12, 2.6216e-12, -1.85089e-06
5, 50, 26.2, -71.9482, 6.53769e-13, 6.5427e-13, 6.53769e-13, -1.90395e-06, 8.32117e-13, 6.5427e-13, 8.32117e-13, -1.90395e-06
6, 1, 26.2128, -61.8401, 8.83699e-13, 3.77838e-13, 8.83699e-13, -9.7043e-07, 9.73295e-13, 3.77838e-13, 9.73295e-13, -9.70428e-07
6, 2, 26.2256, -53.9844, 5.85948e-13, 6.42075e-13, 5.85948e-13, -3.22849e-07, 1.46767e-12, 6.42075e-13, 1.46767e-12, -3.22849e-07
6, 3, 26.2384, -46.6009, 8.16383e-13, 1.02053e-12, 8.16383e-13, -1.85469e-07, 1.97702e-12, 1.02053e-12, 1.97702e-12, -1.85471e-07
6, 4, 26.2512, -39.3434, 1.26411e-12, 1.4609e-12, 1.26411e-12, -1.48681e-07, 2.02551e-12, 1.4609e-12, 2.02551e-12, -1.48682e-07
6, 5, 26.264, -32.1166, -6.44743e-14, 5.46873e-15, -6.44743e-14, -1.397e-07, 1.6462e-12, 5.46873e-15, 1.6462e-12, -1.39701e-07
6, 6, 26.2768, -24.8961, 3.60513e-14, 6.43102e-13, 3.60513e-14, -1.37932e-07, 1.72103e-12, 6.43102e-13, 1.72103e-12, -1.37932e-07
6, 7, 26.2896, -17.6765, 2.63166e-13, 7.83351e-13, 2.63166e-13, -1.37673e-07, 1.88311e-12, 7.83351e-13, 1.88311e-12, -1.37671e-07
6, 8, 26.3024, -10.4572, 1.4265e-13, 3.42922e-13, 1.4265e-13, -1.37637e-07, 1.69969e-12, 3.42922e-13, 1.69969e-12, -1.37635e-07
6, 9, 26.3152, -3.23799, 1.75136e-13, 8.30666e-13, 1.75136e-13, -1.37621e-07, 1.17557e-12, 8.30666e-13, 1.17557e-12, -1.37619e-07
6, 10, 26.328, 3.98103, -1.59915e-13, -1.01529e-13, -1.59915e-13, -1.3759e-07, 4.40737e-13, -1.01529e-13, 4.40737e-13, -1.3759e-07
6, 11, 26.3408, 11.1999, 1.90729e-13, 4.75502e-13, 1.90729e-13, -1.37569e-07, 8.56059e-13, 4.75502e-13, 8.56059e-13, -1.37569e-07
6, 12, 26.3536, 18.4186, 5.23783e-14, 3.09404e-13, 5.23783e-14, -1.37547e-07, 1.54364e-12, 3.09404e-13, 1.54364e-12, -1.37549e-07
6, 13, 26.3664, 25.6371, 1.08529e-13, -4.1375e-13, 1.08529e-13, -1.37522e-07, 1.08875e-12, -4.1375e-13, 1.08875e-12, -1.37522e-07
6, 14, 26.3792, 32.8554, 3.51462e-13, 1.13235e-12, 3.51462e-13, -1.3749e-07, 1.27525e-12, 1.13235e-12, 1.27525e-12, -1.37492e-07
6, 15, 26.392, 40.0725, -2.37332e-14, 1.29144e-13, -2.37332e-14, -1.37165e-07, 1.38293e-12, 1.29144e-13, 1.38293e-12, -1.37165e-07
6, 16, 26.4048, 47.2823, -1.6735e-13, -1.62383e-13, -1.6735e-13, -1.35027e-07, 1.01772e-12, -1.62383e-13, 1.01772e-12, -1.35027e-07
6, 17, 26.4176, 54.4567, 2.79068e-13, 2.55224e-13, 2.79068e-13, -1.24678e-07, 5.33658e-13, 2.55224e-13, 5.33658e-13, -1.24676e-07
6, 18, 26.4304, 61.4958, -4.92168e-14, 1.42521e-14, -4.92168e-14, -8.49785e-08, 1.65333e-12, 1.42521e-14, 1.65333e-12, -8.49766e-08
6, 19, 26.4432, 68.1109, 2.67292e-13, 4.24426e-13, 2.67292e-13, 3.9379e-08, 1.52712e-12, 4.24426e-13, 1.52712e-12, 3.93828e-08
6, 20, 26.456, 73.6544, 9.7959e-14, 3.61186e-13, 9.7959e-14, 3.52685e-07, 1.6193e-12, 3.61186e-13, 1.6193e-12, 3.52691e-07
6, 21, 26.4688, 77.2107, -1.01478e-12, -6.41332e-13, -1.01478e-12, 9.27921e-07, 1.5007e-12, -6.41332e-13, 1.5007e-12, 9.27923e-07
6, 22, 26.4816, 78.5608, -2.61083e-14, 1.29481e-13, -2.61083e-14, 1.54683e-06, 1.34244e-12, 1.29481e-13, 1.34244e-12, 1.54683e-06
6, 23, 26.4944, 78.7996, 1.21076e-12, 1.45476e-12, 1.21076e-12, 1.82281e-06, 1.69604e-12, 1.45476e-12, 1.69604e-12, 1.82281e-06
6, 24, 26.5072, 78.8223, 6.14509e-13, 1.07525e-12, 6.14509e-13, 1.83237e-06, -7.17639e-13, 1.07525e-12, -7.17639e-13, 1.83237e-06
6, 25, 26.52, 78.8231, 2.95613e-12, 2.99159e-12, 2.95613e-12, 1.78695e-06, -6.29613e-13, 2.99159e-12, -6.29613e-13, 1.78695e-06
6, 26, 26.5328, 78.822, 1.42331e-12, 2.54983e-12, 1.42331e-12, 1.73708e-06, 1.57514e-13, 2.54983e-12, 1.57514e-13, 1.73708e-06
6, 27, 26.5456, 78.8207, -1.89324e-13, 7.19787e-13, -1.89324e-13, 1.68789e-06, 6.59651e-13, 7.19787e-13, 6.59651e-13, 1.68789e-06
6, 28, 26.5584, 78.8195, 2.73031e-13, 7.66896e-13, 2.73031e-13, 1.63976e-06, -6.46511e-13, 7.66896e-13, -6.46511e-13, 1.63975e-06
6, 29, 26.5712, 78.8182, 2.22925e-12, 2.62422e-12, 2.22925e-12, 1.59271e-06, 4.04277e-13, 2.62422e-12, 4.04277e-13, 1.59271e-06
6, 30, 26.584, 78.817, 2.22221e-12, 2.53025e-12, 2.22221e-12, 1.54675e-06, 3.44014e-13, 2.53025e-12, 3.44014e-13, 1.54675e-06
6, 31, 26.5968, 78.8157, 1.2843e-12, 1.5866e-12, 1.2843e-12, 1.50185e-06, 1.56247e-13, 1.5866e-12, 1.56247e-13, 1.50185e-06
6, 32, 26.6096, 78.8144, 3.45337e-13, 1.06186e-12, 3.45337e-13, 1.45798e-06, 3.13416e-13, 1.06186e-12, 3.13416e-13, 1.45798e-06
