stage, timestep, time, Stress11, Stress12, Stress13, Stress21, Stress22, Stress23, Stress31, Stress32, Stress33
5, 16, 2.83, 2977.01, 6.47091e-13, 1.19012e-12, 6.47091e-13, -4.27074e-08, -1.00533e-12, 1.19012e-12, -1.00533e-12, -4.27076e-08
5, 17, 2.835, 2332.74, -1.65033e-13, -1.41089e-13, -1.65033e-13, -4.30392e-08, -7.06879e-14, -1.41089e-13, -7.06879e-14, -4.30393e-08
5, 18, 2.84, 1701.38, -1.50664e-12, -4.17559e-13, -1.50664e-12, -4.33765e-08, 2.28039e-13, -4.17559e-13, 2.28039e-13, -4.33766e-08
5, 19, 2.845, 1082.05, 3.12771e-13, 9.73287e-13, 3.12771e-13, -4.36964e-08, 5.12309e-13, 9.73287e-13, 5.12309e-13, -4.36946e-08
5, 20, 2.85, 473.882, 2.70484e-13, 1.64912e-13, 2.70484e-13, -4.40197e-08, -4.37067e-13, 1.64912e-13, -4.37067e-13, -4.40199e-08
5, 21, 2.855, -123.908, -2.33319e-13, -1.6119e-13, -2.33319e-13, -4.436e-08, 1.02275e-14, -1.6119e-13, 1.02275e-14, -4.43611e-08
5, 22, 2.86, -712.082, -8.44638e-14, -1.0362e-13, -8.44638e-14, -4.46988e-08, -7.88862e-13, -1.0362e-13, -7.88862e-13, -4.46989e-08
5, 23, 2.865, -1291.36, -1.27917e-13, -1.79196e-13, -1.27917e-13, -4.50337e-08, -1.5361e-12, -1.79196e-13, -1.5361e-12, -4.50339e-08
5, 24, 2.87, -1862.42, -1.32968e-13, -2.60757e-14, -1.32968e-13, -4.53596e-08, -2.88553e-13, -2.60757e-14, -2.88553e-13, -4.5356e-08
5, 25, 2.875, -2425.9, -9.89639e-14, -1.3038e-13, -9.89639e-14, -4.57101e-08, -6.40422e-14, -1.3038e-13, -6.40422e-14, -4.57103e-08
5, 26, 2.88, -2982.43, -1.69772e-14, -4.99145e-14, -1.69772e-14, -4.60439e-08, 6.54744e-13, -4.99145e-14, 6.54744e-13, -4.60441e-08
5, 27, 2.885, -3532.59, -5.24063e-13, -6.00125e-13, -5.24063e-13, -4.64021e-08, -1.80597e-13, -6.00125e-13, -1.80597e-13, -4.64023e-08
5, 28, 2.89, -4076.93, -2.59417e-14, -5.80769e-14, -2.59417e-14, -4.67623e-08, -4.3727e-14, -5.80769e-14, -4.3727e-14, -4.67699e-08
5, 29, 2.895, -4615.98, -8.2459e-14, -1.06618e-13, -8.2459e-14, -4.70768e-08, 3.24005e-14, -1.06618e-13, 3.24005e-14, -4.70768e-08
5, 30, 2.9, -5150.25, -5.41584e-14, -1.136e-13, -5.41584e-14, -4.74647e-08, 5.4092e-14, -1.136e-13, 5.4092e-14, -4.74647e-08
5, 31, 2.905, -5680.21, -1.30306e-14, -1.84757e-14, -1.30306e-14, -4.77753e-08, 8.57457e-14, -1.84757e-14, 8.57457e-14, -4.77753e-08
5, 32, 2.91, -6206.33, -1.13155e-12, 1.05135e-13, -1.13155e-12, -4.81371e-08, 9.24266e-13, 1.05135e-13, 9.24266e-13, -4.81445e-08
5, 33, 2.915, -6729.04, -4.76482e-13, -5.68831e-13, -4.76482e-13, -4.84893e-08, -2.12739e-12, -5.68831e-13, -2.12739e-12, -4.84891e-08
5, 34, 2.92, -7248.78, -1.42772e-13, -1.86203e-13, -1.42772e-13, -4.88105e-08, 2.54139e-14, -1.86203e-13, 2.54139e-14, -4.88103e-08
5, 35, 2.925, -7765.93, -1.12824e-13, -4.24578e-14, -1.12824e-13, -4.91961e-08, -1.25127e-14, -4.24578e-14, -1.25127e-14, -4.9196e-08
5, 36, 2.93, -8280.89, -6.92625e-15, -3.15767e-14, -6.92625e-15, -4.95398e-08, 7.47324e-13, -3.15767e-14, 7.47324e-13, -4.95396e-08
5, 37, 2.935, -8794.04, -1.55578e-14, -4.90036e-14, -1.55578e-14, -4.99117e-08, -4.2596e-13, -4.90036e-14, -4.2596e-13, -4.98967e-08
5, 38, 2.94, -9305.73, -1.87769e-13, -1.00386e-13, -1.87769e-13, -5.02491e-08, 9.7e-13, -1.00386e-13, 9.7e-13, -5.02457e-08
5, 39, 2.945, -9816.31, 1.65991e-13, 9.42529e-13, 1.65991e-13, -5.06014e-08, -1.35501e-12, 9.42529e-13, -1.35501e-12, -5.05943e-08
5, 40, 2.95, -10326.1, -2.69813e-13, 4.96069e-13, -2.69813e-13, -5.09658e-08, -1.41123e-12, 4.96069e-13, -1.41123e-12, -5.09626e-08
5, 41, 2.955, -10835.5, -5.18643e-14, -3.41477e-14, -5.18643e-14, -5.1327e-08, -2.26944e-14, -3.41477e-14, -2.26944e-14, -5.13275e-08
5, 42, 2.96, -11344.7, -2.02079e-14, -7.98409e-14, -2.02079e-14, -5.16338e-08, -2.03998e-14, -7.98409e-14, -2.03998e-14, -5.16199e-08
5, 43, 2.965, -11854.2, -3.07724e-13, -5.50734e-13, -3.07724e-13, -5.20073e-08, 1.99199e-13, -5.50734e-13, 1.99199e-13, -5.20081e-08
5, 44, 2.97, -12364.1, 7.3219e-13, 8.72573e-13, 7.3219e-13, -5.23512e-08, -4.61921e-13, 8.72573e-13, -4.61921e-13, -5.23576e-08
5, 45, 2.975, -12874.8, 1.41924e-13, -1.39614e-14, 1.41924e-13, -5.2674e-08, 2.43678e-13, -1.39614e-14, 2.43678e-13, -5.26747e-08
5, 46, 2.98, -13386.6, -2.87805e-13, -2.73914e-13, -2.87805e-13, -5.30035e-08, -3.05846e-12, -2.73914e-13, -3.05846e-12, -5.30041e-08
5, 47, 2.985, -13899.8, -6.15065e-13, -4.06607e-13, -6.15065e-13, -5.33299e-08, 1.58667e-14, -4.06607e-13, 1.58667e-14, -5.33197e-08
5, 48, 2.99, -14414.6, 3.83087e-13, -3.86945e-13, 3.83087e-13, -5.3675e-08, -9.98396e-13, -3.86945e-13, -9.98396e-13, -5.36758e-08
5, 49, 2.995, -14931.3, -1.74738e-14, -6.50313e-14, -1.74738e-14, -5.39667e-08, 6.93411e-14, -6.50313e-14, 6.93411e-14, -5.39674e-08
5, 50, 3, -15450.3, -1.45074e-13, -7.79628e-13, -1.45074e-13, -5.42855e-08, -3.1756e-13, -7.79628e-13, -3.1756e-13, -5.42975e-08
5, 51, 3, -15450.3, 1.64563e-13, -1.48785e-13, 1.64563e-13, -1.68421e-11, -3.42482e-13, -1.48785e-13, -3.42482e-13, -1.98513e-12
6, 1, 3.0025, -14471.7, -3.98801e-14, -1.00735e-13, -3.98801e-14, -5.54348e-08, -4.45419e-13, -1.00735e-13, -4.45419e-13, -5.54355e-08
6, 2, 3.005, -13507.8, -3.11083e-14, -8.01643e-13, -3.11083e-14, -5.51033e-08, 4.78774e-13, -8.01643e-13, 4.78774e-13, -5.5104e-08
6, 3, 3.0075, -12558.5, 7.26009e-14, 1.86574e-13, 7.26009e-14, -5.47934e-08, -3.19721e-13, 1.86574e-13, -3.19721e-13, -5.47825e-08
6, 4, 3.01, -11623.6, -2.95833e-13, -8.93457e-14, -2.95833e-13, -5.44883e-08, 4.72009e-14, -8.93457e-14, 4.72009e-14, -5.4489e-08
6, 5, 3.0125, -10702.8, -1.06326e-13, 2.77279e-14, -1.06326e-13, -5.41311e-08, -1.36605e-13, 2.77279e-14, -1.36605e-13, -5.41472e-08
6, 6, 3.015, -9795.92, -3.64469e-13, -4.15884e-13, -3.64469e-13, -5.3788e-08, 1.35026e-12, -4.15884e-13, 1.35026e-12, -5.37885e-08
6, 7, 3.0175, -8902.78, 5.79243e-15, 3.7299e-14, 5.79243e-15, -5.34288e-08, 9.98645e-13, 3.7299e-14, 9.98645e-13, -5.34458e-08
6, 8, 3.02, -8023.19, -2.69983e-13, -1.2517e-12, -2.69983e-13, -5.30985e-08, -1.55965e-12, -1.2517e-12, -1.55965e-12, -5.30952e-08
6, 9, 3.0225, -7156.93, -6.96362e-14, -3.87913e-14, -6.96362e-14, -5.27267e-08, -1.15752e-14, -3.87913e-14, -1.15752e-14, -5.27364e-08
6, 10, 3.025, -6303.8, -2.48685e-13, 9.14552e-13, -2.48685e-13, -5.23944e-08, 3.37112e-13, 9.14552e-13, 3.37112e-13, -5.23946e-08
6, 11, 3.0275, -5463.61, -5.41109e-13, -8.1255e-13, -5.41109e-13, -5.20069e-08, -4.61273e-13, -8.1255e-13, -4.61273e-13, -5.20071e-08
6, 12, 3.03, -4636.16, -2.88955e-13, 1.88541e-13, -2.88955e-13, -5.16556e-08, -7.22552e-13, 1.88541e-13, -7.22552e-13, -5.16707e-08
6, 13, 3.0325, -3821.25, -1.07452e-13, -6.67617e-14, -1.07452e-13, -5.12714e-08, 3.42877e-14, -6.67617e-14, 3.42877e-14, -5.1277e-08
6, 14, 3.035, -3018.67, -1.03882e-13, -5.49935e-14, -1.03882e-13, -5.09306e-08, -1.63921e-13, -5.49935e-14, -1.63921e-13, -5.09305e-08
6, 15, 3.0375, -2228.23, -1.24482e-14, 2.62151e-14, -1.24482e-14, -5.0585e-08, -1.91622e-13, 2.62151e-14, -1.91622e-13, -5.05737e-08
6, 16, 3.04, -1449.74, -2.39865e-13, -3.55296e-13, -2.39865e-13, -5.02083e-08, -2.26315e-13, -3.55296e-13, -2.26315e-13, -5.02084e-08
6, 17, 3.0425, -683.001, -7.00276e-14, -2.99513e-15, -7.00276e-14, -4.98466e-08, -2.09184e-13, -2.99513e-15, -2.09184e-13, -4.98317e-08
6, 18, 3.045, 72.1888, -1.06472e-12, -1.1783e-12, -1.06472e-12, -4.94895e-08, -1.80189e-13, -1.1783e-12, -1.80189e-13, -4.9486e-08
6, 19, 3.0475, 816.02, -2.43809e-13, -1.51463e-13, -2.43809e-13, -4.90803e-08, 3.34398e-13, -1.51463e-13, 3.34398e-13, -4.90806e-08
6, 20, 3.05, 1548.69, 1.09111e-12, 2.17602e-13, 1.09111e-12, -4.87726e-08, 8.7896e-13, 2.17602e-13, 8.7896e-13, -4.87766e-08
6, 21, 3.0525, 2270.38, -5.63589e-14, -4.3321e-14, -5.63589e-14, -4.84031e-08, -9.21989e-14, -4.3321e-14, -9.21989e-14, -4.84033e-08
6, 22, 3.055, 2981.29, -3.44749e-14, -3.87168e-14, -3.44749e-14, -4.80426e-08, -1.18557e-13, -3.87168e-14, -1.18557e-13, -4.80428e-08
6, 23, 3.0575, 3681.61, -9.928e-14, -1.18312e-13, -9.928e-14, -4.76831e-08, -1.55152e-13, -1.18312e-13, -1.55152e-13, -4.76834e-08
6, 24, 3.06, 4371.53, -1.8218e-13, -1.28125e-12, -1.8218e-13, -4.73143e-08, -1.71227e-12, -1.28125e-12, -1.71227e-12, -4.73108e-08
6, 25, 3.0625, 5051.24, -8.17529e-13, -5.01978e-13, -8.17529e-13, -4.69764e-08, -1.34193e-13, -5.01978e-13, -1.34193e-13, -4.69804e-08
6, 26, 3.065, 5720.92, -9.03446e-14, 3.54221e-14, -9.03446e-14, -4.66144e-08, 2.94483e-13, 3.54221e-14, 2.94483e-13, -4.66221e-08
6, 27, 3.0675, 6380.75, -2.78319e-13, -9.62998e-14, -2.78319e-13, -4.62594e-08, -2.50003e-13, -9.62998e-14, -2.50003e-13, -4.62595e-08
6, 28, 3.07, 7030.93, -6.27207e-13, -1.19308e-13, -6.27207e-13, -4.59256e-08, 2.64524e-13, -1.19308e-13, 2.64524e-13, -4.59257e-08
6, 29, 3.0725, 7671.63, -1.04171e-13, -6.30092e-14, -1.04171e-13, -4.55723e-08, -1.15508e-13, -6.30092e-14, -1.15508e-13, -4.55658e-08
6, 30, 3.075, 8303.04, -3.20592e-14, -8.02833e-14, -3.20592e-14, -4.5238e-08, -1.41993e-13, -8.02833e-14, -1.41993e-13, -4.52382e-08
6, 31, 3.0775, 8925.34, -2.56972e-14, 4.61175e-14, -2.56972e-14, -4.48823e-08, -5.15859e-14, 4.61175e-14, -5.15859e-14, -4.4875e-08
6, 32, 3.08, 9538.7, -5.39904e-14, -6.15726e-14, -5.39904e-14, -4.45382e-08, -1.14255e-13, -6.15726e-14, -1.14255e-13, -4.45384e-08
6, 33, 3.0825, 10143.3, -4.58337e-13, -4.84806e-13, -4.58337e-13, -4.41901e-08, -2.45183e-13, -4.84806e-13, -2.45183e-13, -4.41885e-08
6, 34, 3.085, 10739.3, -9.02701e-14, -9.84071e-14, -9.02701e-14, -4.3863e-08, -1.37525e-13, -9.84071e-14, -1.37525e-13, -4.38633e-08
6, 35, 3.0875, 11326.9, -6.15901e-14, -6.01911e-14, -6.15901e-14, -4.35399e-08, -1.68311e-13, -6.01911e-14, -1.68311e-13, -4.35402e-08
6, 36, 3.09, 11906.3, -1.08223e-12, -1.05516e-12, -1.08223e-12, -4.32095e-08, -1.06275e-13, -1.05516e-12, -1.06275e-13, -4.32097e-08
6, 37, 3.0925, 12477.6, -2.38884e-13, 3.44478e-13, -2.38884e-13, -4.28971e-08, 2.26468e-13, 3.44478e-13, 2.26468e-13, -4.28973e-08
6, 38, 3.095, 13041, 4.47023e-13, -3.50638e-13, 4.47023e-13, -4.25489e-08, -1.56625e-13, -3.50638e-13, -1.56625e-13, -4.25491e-08
6, 39, 3.0975, 13596.6, -1.50052e-13, -5.40711e-13, -1.50052e-13, -4.2216e-08, -6.26418e-13, -5.40711e-13, -6.26418e-13, -4.2218e-08
6, 40, 3.1, 14144.7, 1.5062e-13, 1.26317e-14, 1.5062e-13, -4.19144e-08, -2.55003e-12, 1.26317e-14, -2.55003e-12, -4.19108e-08
6, 41, 3.1025, 14685.4, -1.18166e-13, -1.23759e-13, -1.18166e-13, -4.15947e-08, -2.15853e-13, -1.23759e-13, -2.15853e-13, -4.15963e-08
6, 42, 3.105, 15218.9, 8.39511e-13, 9.07997e-13, 8.39511e-13, -4.13044e-08, 1.49002e-14, 9.07997e-13, 1.49002e-14, -4.13047e-08
6, 43, 3.1075, 15745.2, -1.5696e-12, -1.53004e-13, -1.5696e-12, -4.09881e-08, -8.53954e-14, -1.53004e-13, -8.53954e-14, -4.09883e-08
6, 44, 3.11, 16264.6, 1.49831e-12, 9.49572e-13, 1.49831e-12, -4.0676e-08, 4.02637e-13, 9.49572e-13, 4.02637e-13, -4.06718e-08
6, 45, 3.1125, 16777.3, 4.30116e-13, 3.78094e-13, 4.30116e-13, -4.03686e-08, -2.19976e-13, 3.78094e-13, -2.19976e-13, -4.03689e-08
6, 46, 3.115, 17283.4, -1.57854e-13, -1.02379e-13, -1.57854e-13, -4.00736e-08, -2.11562e-13, -1.02379e-13, -2.11562e-13, -4.0081e-08
6, 47, 3.1175, 17782.9, 2.67935e-13, 3.24426e-13, 2.67935e-13, -3.97923e-08, 1.65218e-14, 3.24426e-13, 1.65218e-14, -3.97925e-08
6, 48, 3.12, 18276.2, -3.29498e-14, 1.31981e-13, -3.29498e-14, -3.94772e-08, -1.87339e-14, 1.31981e-13, -1.87339e-14, -3.94794e-08
6, 49, 3.1225, 18763.3, 8.43374e-14, 4.99276e-13, 8.43374e-14, -3.91957e-08, 1.53021e-12, 4.99276e-13, 1.53021e-12, -3.91993e-08
6, 50, 3.125, 19244.4, 6.55808e-14, 2.07447e-13, 6.55808e-14, -3.89082e-08, 1.47155e-13, 2.07447e-13, 1.47155e-13, -3.89028e-08
6, 51, 3.125, 19244.4, 1.75311e-13, 2.07635e-14, 1.75311e-13, -4.56415e-12, 6.2769e-13, 2.07635e-14, 6.2769e-13, -4.66449e-12
7, 1, 3.1275, 18261.6, -1.19002e-12, -1.366e-12, -1.19002e-12, -3.84466e-08, -9.97517e-14, -1.366e-12, -9.97517e-14, -3.84449e-08
7, 2, 3.13, 17297.9, 3.78674e-13, 1.61146e-13, 3.78674e-13, -3.86963e-08, -1.89206e-12, 1.61146e-13, -1.89206e-12, -3.86972e-08
7, 3, 3.1325, 16352.5, 5.05534e-13, 7.34649e-13, 5.05534e-13, -3.89868e-08, -3.45026e-13, 7.34649e-13, -3.45026e-13, -3.89859e-08
7, 4, 3.135, 15424.9, 9.72809e-14, 1.4622e-13, 9.72809e-14, -3.92699e-08, -1.56411e-13, 1.4622e-13, -1.56411e-13, -3.927e-08
7, 5, 3.1375, 14514.4, -4.42419e-14, -1.27555e-13, -4.42419e-14, -3.95548e-08, -2.33883e-13, -1.27555e-13, -2.33883e-13, -3.95621e-08
7, 6, 3.14, 13620.2, 3.31835e-13, 2.07975e-13, 3.31835e-13, -3.98747e-08, -5.15603e-14, 2.07975e-13, -5.15603e-14, -3.98748e-08
7, 7, 3.1425, 12741.9, 2.2576e-14, -1.59424e-13, 2.2576e-14, -4.01661e-08, -6.79741e-14, -1.59424e-13, -6.79741e-14, -4.01662e-08
7, 8, 3.145, 11878.7, -1.02104e-13, -1.42923e-13, -1.02104e-13, -4.04705e-08, -1.52223e-13, -1.42923e-13, -1.52223e-13, -4.04705e-08
7, 9, 3.1475, 11030.2, 2.53372e-13, 6.62192e-13, 2.53372e-13, -4.07844e-08, 1.81805e-12, 6.62192e-13, 1.81805e-12, -4.07826e-08
7, 10, 3.15, 10195.6, 1.47933e-12, 1.26483e-12, 1.47933e-12, -4.10785e-08, 3.84441e-14, 1.26483e-12, 3.84441e-14, -4.10748e-08
7, 11, 3.1525, 9374.55, 8.56691e-13, 1.48618e-12, 8.56691e-13, -4.13961e-08, 8.90793e-13, 1.48618e-12, 8.90793e-13, -4.13962e-08
7, 12, 3.155, 8566.42, 1.53112e-13, 1.89092e-14, 1.53112e-13, -4.17047e-08, 7.3699e-15, 1.89092e-14, 7.3699e-15, -4.17048e-08
7, 13, 3.1575, 7770.69, 3.50497e-13, 2.94583e-13, 3.50497e-13, -4.2043e-08, -1.72302e-13, 2.94583e-13, -1.72302e-13, -4.20431e-08
7, 14, 3.16, 6986.86, 5.9323e-14, -1.12973e-14, 5.9323e-14, -4.23338e-08, -1.72534e-14, -1.12973e-14, -1.72534e-14, -4.23416e-08
7, 15, 3.1625, 6214.43, 4.32209e-14, -1.52806e-14, 4.32209e-14, -4.26645e-08, -9.34031e-14, -1.52806e-14, -9.34031e-14, -4.26645e-08
7, 16, 3.165, 5452.91, 1.94892e-14, 1.64889e-14, 1.94892e-14, -4.29828e-08, -1.0259e-13, 1.64889e-14, -1.0259e-13, -4.29827e-08
7, 17, 3.1675, 4701.84, 1.61112e-14, 3.96574e-15, 1.61112e-14, -4.32921e-08, -6.95707e-15, 3.96574e-15, -6.95707e-15, -4.32921e-08
7, 18, 3.17, 3960.75, 2.29839e-14, -2.54697e-14, 2.29839e-14, -4.36373e-08, -5.05363e-14, -2.54697e-14, -5.05363e-14, -4.36448e-08
7, 19, 3.1725, 3229.2, 4.61695e-14, -9.99374e-15, 4.61695e-14, -4.39761e-08, -3.70999e-14, -9.99374e-15, -3.70999e-14, -4.3976e-08
7, 20, 3.175, 2506.74, 9.99773e-15, -2.89509e-14, 9.99773e-15, -4.43125e-08, -3.88712e-14, -2.89509e-14, -3.88712e-14, -4.43143e-08
7, 21, 3.1775, 1792.96, 2.47766e-13, 1.62105e-13, 2.47766e-13, -4.46356e-08, -3.45773e-15, 1.62105e-13, -3.45773e-15, -4.46337e-08
7, 22, 3.18, 1087.44, -3.58751e-13, 1.54233e-14, -3.58751e-13, -4.49677e-08, -8.46622e-14, 1.54233e-14, -8.46622e-14, -4.49732e-08
7, 23, 3.1825, 389.771, 3.02627e-13, 4.61656e-13, 3.02627e-13, -4.53167e-08, 2.07817e-13, 4.61656e-13, 2.07817e-13, -4.53165e-08
7, 24, 3.185, -300.445, 1.24298e-12, 6.92401e-13, 1.24298e-12, -4.56453e-08, -8.73107e-13, 6.92401e-13, -8.73107e-13, -4.56414e-08
7, 25, 3.1875, -983.596, 7.64432e-15, -1.39435e-14, 7.64432e-15, -4.59811e-08, -1.12891e-13, -1.39435e-14, -1.12891e-13, -4.59828e-08
7, 26, 3.19, -1660.06, -5.27229e-14, -1.03164e-13, -5.27229e-14, -4.63356e-08, -1.18436e-13, -1.03164e-13, -1.18436e-13, -4.63354e-08
7, 27, 3.1925, -2330.21, -3.60357e-13, -4.03237e-13, -3.60357e-13, -4.66902e-08, -8.10466e-14, -4.03237e-13, -8.10466e-14, -4.66938e-08
7, 28, 3.195, -2994.41, -8.09683e-14, -1.01176e-13, -8.09683e-14, -4.69987e-08, -1.00379e-13, -1.01176e-13, -1.00379e-13, -4.69986e-08
7, 29, 3.1975, -3653.02, -4.11399e-14, -7.80918e-14, -4.11399e-14, -4.74166e-08, -7.62592e-14, -7.80918e-14, -7.62592e-14, -4.74164e-08
7, 30, 3.2, -4306.39, -5.64201e-14, -7.68318e-14, -5.64201e-14, -4.77371e-08, -1.105e-13, -7.68318e-14, -1.105e-13, -4.77369e-08
7, 31, 3.2025, -4954.86, 1.35081e-14, -1.50241e-14, 1.35081e-14, -4.80743e-08, -1.15597e-13, -1.50241e-14, -1.15597e-13, -4.80742e-08
7, 32, 3.205, -5598.77, -5.65206e-14, -5.14415e-14, -5.65206e-14, -4.84393e-08, -1.48924e-13, -5.14415e-14, -1.48924e-13, -4.84391e-08
7, 33, 3.2075, -6238.46, -4.1508e-13, -4.61835e-13, -4.1508e-13, -4.88278e-08, -7.62464e-14, -4.61835e-13, -7.62464e-14, -4.88277e-08
7, 34, 3.21, -6874.25, -1.22131e-12, -3.30901e-13, -1.22131e-12, -4.91779e-08, 9.85405e-13, -3.30901e-13, 9.85405e-13, -4.91778e-08
7, 35, 3.2125, -7506.47, -6.76241e-14, -1.11405e-14, -6.76241e-14, -4.94977e-08, -1.02228e-13, -1.11405e-14, -1.02228e-13, -4.95125e-08
7, 36, 3.215, -8135.44, -6.64271e-14, -2.53071e-14, -6.64271e-14, -4.98714e-08, -8.53287e-14, -2.53071e-14, -8.53287e-14, -4.9871e-08
7, 37, 3.2175, -8761.46, 4.03444e-13, -4.43761e-16, 4.03444e-13, -5.01983e-08, -2.74311e-12, -4.43761e-16, -2.74311e-12, -5.02129e-08
7, 38, 3.22, -9384.86, -1.26281e-12, -7.24257e-13, -1.26281e-12, -5.05652e-08, 2.05877e-12, -7.24257e-13, 2.05877e-12, -5.0559e-08
7, 39, 3.2225, -10005.9, 4.79264e-14, 1.40918e-12, 4.79264e-14, -5.09152e-08, 5.36278e-14, 1.40918e-12, 5.36278e-14, -5.09148e-08
7, 40, 3.225, -10625, -1.18648e-13, -1.23126e-13, -1.18648e-13, -5.1294e-08, -1.22031e-12, -1.23126e-13, -1.22031e-12, -5.12936e-08
7, 41, 3.2275, -11242.4, -6.44294e-14, -2.45504e-13, -6.44294e-14, -5.16378e-08, 1.53577e-12, -2.45504e-13, 1.53577e-12, -5.163e-08
7, 42, 3.23, -11858.3, -9.62739e-14, -2.13661e-14, -9.62739e-14, -5.19804e-08, -8.23909e-14, -2.13661e-14, -8.23909e-14, -5.19801e-08
7, 43, 3.2325, -12473.2, -5.29236e-14, 2.32836e-14, -5.29236e-14, -5.23229e-08, -3.12632e-14, 2.32836e-14, -3.12632e-14, -5.23153e-08
7, 44, 3.235, -13087.2, 6.85227e-13, -5.55485e-14, 6.85227e-13, -5.26482e-08, 6.95139e-13, -5.55485e-14, 6.95139e-13, -5.26537e-08
7, 45, 3.2375, -13700.7, -3.9926e-13, -2.85736e-13, -3.9926e-13, -5.29969e-08, 5.52495e-13, -2.85736e-13, 5.52495e-13, -5.29966e-08
7, 46, 3.24, -14314, 2.94077e-14, -2.26564e-14, 2.94077e-14, -5.33019e-08, -1.79411e-13, -2.26564e-14, -1.79411e-13, -5.33016e-08
7, 47, 3.2425, -14927.4, -1.91663e-13, -9.49115e-14, -1.91663e-13, -5.3669e-08, -1.669e-14, -9.49115e-14, -1.669e-14, -5.36688e-08
7, 48, 3.245, -15541.2, 2.52836e-13, -2.85728e-14, 2.52836e-13, -5.39779e-08, 2.4035e-12, -2.85728e-14, 2.4035e-12, -5.39849e-08
7, 49, 3.2475, -16155.6, -3.69567e-14, -8.63699e-14, -3.69567e-14, -5.43076e-08, 2.71912e-13, -8.63699e-14, 2.71912e-13, -5.43073e-08
7, 50, 3.25, -16771.1, 5.69569e-13, 4.54437e-13, 5.69569e-13, -5.46196e-08, -3.58005e-13, 4.54437e-13, -3.58005e-13, -5.46192e-08
7, 51, 3.25, -16771.1, -6.53473e-14, -1.82592e-13, -6.53473e-14, -3.26235e-11, 2.23518e-13, -1.82592e-13, 2.23518e-13, -9.54626e-12
8, 1, 3.25125, -15876.5, -2.00592e-13, -1.9141e-13, -2.00592e-13, -5.5631e-08, -1.87155e-13, -1.9141e-13, -1.87155e-13, -5.56346e-08
8, 2, 3.2525, -14989.6, 1.41636e-13, 7.04663e-14, 1.41636e-13, -5.52948e-08, 7.32022e-13, 7.04663e-14, 7.32022e-13, -5.52945e-08
8, 3, 3.25375, -14110.3, -2.29741e-14, 2.33214e-13, -2.29741e-14, -5.49611e-08, 1.48081e-12, 2.33214e-13, 1.48081e-12, -5.49608e-08
8, 4, 3.255, -13238.5, 1.21779e-13, 4.23101e-14, 1.21779e-13, -5.4653e-08, -2.17925e-13, 4.23101e-14, -2.17925e-13, -5.46414e-08
8, 5, 3.25625, -12374.1, -4.095e-14, 2.85584e-14, -4.095e-14, -5.43183e-08, 2.60998e-14, 2.85584e-14, 2.60998e-14, -5.43181e-08
8, 6, 3.2575, -11516.9, 3.27935e-14, 1.48463e-14, 3.27935e-14, -5.39671e-08, -1.06762e-13, 1.48463e-14, -1.06762e-13, -5.3967e-08
8, 7, 3.25875, -10666.9, -1.25563e-13, -1.29486e-13, -1.25563e-13, -5.36184e-08, -1.69626e-13, -1.29486e-13, -1.69626e-13, -5.3624e-08
8, 8, 3.26, -9824.01, 3.98074e-14, 1.57291e-13, 3.98074e-14, -5.32359e-08, 8.59295e-14, 1.57291e-13, 8.59295e-14, -5.32415e-08
8, 9, 3.26125, -8988.08, 5.25968e-14, 1.95852e-13, 5.25968e-14, -5.28974e-08, 1.08368e-13, 1.95852e-13, 1.08368e-13, -5.28971e-08
8, 10, 3.2625, -8159.04, 1.03748e-13, -7.45599e-14, 1.03748e-13, -5.25196e-08, -2.38695e-13, -7.45599e-14, -2.38695e-13, -5.25193e-08
8, 11, 3.26375, -7336.8, -6.28495e-14, 9.27748e-15, -6.28495e-14, -5.21703e-08, 2.87295e-13, 9.27748e-15, 2.87295e-13, -5.21831e-08
8, 12, 3.265, -6521.27, 1.45251e-14, -2.93908e-14, 1.45251e-14, -5.18181e-08, -9.32943e-14, -2.93908e-14, -9.32943e-14, -5.18178e-08
8, 13, 3.26625, -5712.38, 4.06125e-14, 8.82484e-15, 4.06125e-14, -5.14432e-08, 1.77483e-14, 8.82484e-15, 1.77483e-14, -5.14429e-08
8, 14, 3.2675, -4910.02, -3.0223e-13, -1.10275e-12, -3.0223e-13, -5.1087e-08, -1.0645e-12, -1.10275e-12, -1.0645e-12, -5.10867e-08
8, 15, 3.26875, -4114.14, 1.25587e-13, 1.79743e-13, 1.25587e-13, -5.07357e-08, -5.88465e-14, 1.79743e-13, -5.88465e-14, -5.07485e-08
8, 16, 3.27, -3324.64, -1.63865e-13, -2.6556e-13, -1.63865e-13, -5.0349e-08, -3.00603e-13, -2.6556e-13, -3.00603e-13, -5.03486e-08
8, 17, 3.27125, -2541.45, 9.56878e-15, 5.09689e-14, 9.56878e-15, -5.00082e-08, 2.25427e-12, 5.09689e-14, 2.25427e-12, -5.00078e-08
8, 18, 3.2725, -1764.5, -2.21507e-14, 3.23488e-14, -2.21507e-14, -4.96456e-08, 2.13987e-15, 3.23488e-14, 2.13987e-15, -4.96303e-08
8, 19, 3.27375, -993.721, -5.42701e-14, -6.86224e-14, -5.42701e-14, -4.92566e-08, -1.32464e-13, -6.86224e-14, -1.32464e-13, -4.92563e-08
8, 20, 3.275, -229.03, 5.53935e-13, 1.53163e-12, 5.53935e-13, -4.89102e-08, 1.29711e-12, 1.53163e-12, 1.29711e-12, -4.89099e-08
